fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
False,1,1,1,0,50,16,174,5,0.036747685,4,45,28.21259843,45,False,1323821415,0,80e95c99e4fcfed55f0433726687c5bc2a77db43
True,1,1,1,0,0,13,208,5,0.005034722,5,46,199.6206897,46,False,1323821850,0,838a80049256d057e4f47aa906999898bb9dac3f
False,1,1,2,0.878288988,168,37,115.5,5,0.545758102,18,6.5,1.990695006,7,True, 1323823294,2,67928f7ddf43140a2f853badbda2bdb773c5c02a
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323823442,0,2943d6798e87ddfb7e58be0ded7b8c287464d1a3
False,2,3,6,1.463536976,177,198,69.5,5,0.019241898,32,35.5,19.21672731,1,True,1323823789,3,
True,2,2,2,0.780121362,63,110,153,5,0.380023148,7,8.5,35.43424247,8,True, 1323824573,2,c44fcf73b15e6a612bad0f8f997a7d3fd15dc217
False,1,1,1,0,6,1,113,5,0.025555556,17,47,40.13043478,47,False,1323825502,0,0f999d014b635b5f4624750e08f28f2662e825a6
False,1,1,1,0,117,107,195,5,0.044351852,6,48,23.54697286,48,True, 1323825682,2,2df3ec86218be280f3320152f2e6e5ea93fbfb7a
True,2,2,2,0.591672779,3,4,133.5,5,0.399675926,13,10.5,38.86688609,1,False,1323825733,0,2df3ec86218be280f3320152f2e6e5ea93fbfb7a
True,1,1,2,0.650022422,6,6,142.5,5,0.096724537,18,49.5,80.18040425,50,False,1323826246,0,36819e3ac656ba6cc25576f2ef9fb6913850eec8
False,2,2,3,1.011457142,134,59,100,5,1.368267747,11,41,18.20309024,3,True, 1323828090,2,fbbdc2a8a58c279a0ffdc65aa2b183e6dd63d79e
False,1,1,3,1.359330832,21,4,114.6666667,5,0.109614198,16,39,9.049293066,40,True,1323828585,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,True, 1323828716,2,7b7569d96952a9c441be092e894939f16b8121b6
False,1,1,1,0,79,116,205,5,0.032175926,8,51,32.07913669,51,True, 1323829026,2,754b3542944860b6fdc5280c607b9558f415b717
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323829156,0,1b489bfcaf455c36d23c08136b7dd694cde818bd
False,1,3,3,0.323939215,56,6,27.33333333,5,0.153136574,9,17,4.543572654,13,True,1323844229,3,
False,1,1,1,0,5,6,58,5,0.022928241,3,20,44.61433619,15,True,1323846584,3,
False,1,2,2,0.811278124,11,1,36,5,0.342615741,10,38.5,2.459360854,39,True, 1323884937,2,f75376ff951fd4c6b26db392e584d9bc71b03d8a
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323885167,0,bfe6aced50fc9d909c1c145414a58ccb7442b818
False,1,5,8,0.365046889,169,0,9.125,6,0.004939236,11,3.5,23.01911248,7,True, 1323888351,2,e7ea8a02934fe51c4696e34af13cf1e23bcb1796
False,1,2,3,1.512887622,10,10,42,5,1.834089506,10,41,1.191971059,42,False,1323889244,0,e6be64e5224c9184e2ce1055646b08865adab058
False,1,1,1,0,16,14,162,6,0.021122685,1,8,48.34246575,8,True, 1323890176,2,7589b0644f7d2668cc59e1fd6820a6e8ddde0fc6
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323890907,0,6f15889e868e5d627b558ad1d6211e23dd1f0d62
False,1,1,3,1.045271927,87,87,59.33333333,2,0.916292438,10,34,152.3668757,35,True,1323891837,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323892068,0,4c5c5c2c945fa145194bac6c7159e3d44aa6a84a
False,1,1,1,0,0,1,74,6,0.044849537,12,43,23.29677419,43,False,1323892226,0,228067390535225e46793b48feb82d00a617b2c7
False,1,1,1,0,1,4,164,6,0.025844907,2,44,39.69234214,44,False,1323892409,0,d2f6dc1a3ca89027d6fa43a2872a0cf0830657be
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323893222,0,852d435b3d5994824cd68577d3143cfafeff0297
False,1,1,2,0.82932893,255,1,7.5,3,0.008414352,5,0.5,30.21114168,1,True,1323893291,3,
False,1,1,2,0.337290067,18,14,181.5,5,0.787847222,24,12.5,1.964259425,11,False,1323894866,0,c203b7ff99d2cbf723c6e58f65da7746d422af48
False,1,1,4,1.413209562,68,4,99.5,5,0.392144097,41,45.5,1.560256816,39,True, 1323895221,2,ffbe5fc6e00eac6696e14389b34b293ef44db2ff
False,1,1,1,0,32,0,0,1,0,0,43,0,35,False,1323895221,0,ffbe5fc6e00eac6696e14389b34b293ef44db2ff
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323895302,0,66dc4db5a44b5475a715b1f809fc3c92ea4fe3dd
False,1,1,3,0.882002118,118,73,89,5,0.804510031,27,42,1.774236982,43,True,1323896496,3,
False,1,2,5,1.59430342,84,78,88.6,5,3.135592593,20,54,5.249795529,56,False,1323899363,0,bee53cb0b6c0aa1fb16ab7f29135503b5ba5d54f
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323899386,0,bee53cb0b6c0aa1fb16ab7f29135503b5ba5d54f
False,1,1,1,0,1,1,146,5,0.049571759,20,48,21.17277609,40,True, 1323899504,2,e2019df585e5981141d0afbb0ee399b4b6c85f9d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323899519,0,24765a47f69ee7ea0cd4d22897fa22b3ba3e7e84
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323899570,0,9820db4b55b3764c7f5b908470718cc5ddd94703
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323899626,0,9820db4b55b3764c7f5b908470718cc5ddd94703
False,1,1,2,0.684038436,10,1,113.5,5,0.029936343,34,49.5,106.4297052,42,True, 1323899949,2,0ebaefe120fb849c095fba4f01b7c9c74f844456
True,1,1,5,1.541867843,36,18,95.8,5,0.039449074,49,53,9.296271923,47,True, 1323902881,2,6ab2c44a2ac08db856146219ff92028faa2664a8
False,1,1,1,0,80,14,249,5,0.104849537,7,45,10.53747654,0,False,1323903925,0,3d2428c19f46d3c75c52f6e942c9d88f9c0bcb99
False,1,1,2,0.969159542,161,38,238,5,0.008564815,31,14.5,228.3543268,13,True, 1323904143,2,dcebbfeed5d7efec75761280d4ff79f6ea992c12
False,1,1,2,0.822404226,22,13,299.5,5,0.009247685,33,16.5,82.10137672,15,True, 1323904942,2,c8344a462ce9878b2eac1e9475ea1329ea96adf2
False,1,1,2,0.978217666,150,150,125,3,0.041053241,9,4.5,19.26895968,5,True,1323904964,3,c8344a462ce9878b2eac1e9475ea1329ea96adf2
False,1,1,2,0.276195428,59,4,89.5,5,0.019392361,26,56.5,29.85619741,49,True, 1323905587,2,14375eb8776409648dab0cb539a7fbbd957bbeda
False,1,8,29,0.998189495,5173,112,208.2758621,5,3.490445003,99,32,7.588697757,44,True, 1323905684,2,0ddee95d80d24c6b91702e4d35fa87a120db5690
False,1,1,1,0,0,46,174,5,0.001261574,27,47,793.6605505,45,False,1323905793,0,532d0e1c6f6bf5dbd122f3e8da9e30db4533ecd0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323905798,0,532d0e1c6f6bf5dbd122f3e8da9e30db4533ecd0
False,1,1,1,0,45,0,128,5,0.000648148,28,48,1543.857143,46,True, 1323905849,2,532d0e1c6f6bf5dbd122f3e8da9e30db4533ecd0
False,1,1,1,0,5,0,173,5,0.007604167,29,58,132.5068493,50,False,1323906506,0,0ae3aa919729c1879df95c2bcbfaa62c710a3300
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323906947,0,0fa72df12cbb514bec1cc93c8b3f1c4cbca6c8da
False,2,2,2,0.938035867,169,130,264.5,5,0.113263889,18,46.5,30.79344172,45,True, 1323907250,2,0bc6854366a54004a9fe15de3c9405d3eafeae96
True,1,1,1,0,0,2,178,5,0.020474537,30,59,49.84115319,51,False,1323908275,0,f048b02f1232898588cc5192ccc00bc925b26704
False,1,1,2,0.303374836,40,34,317.5,5,0.018408565,43,49.5,35.12271776,48,True, 1323909353,2,9884b04481db620ed3577a3a96137d68a3cf283d
False,1,1,2,0.878288988,168,37,115.5,5,0.545758102,18,6.5,1.990695006,7,True,1323909694,3,e448ecc7d5c9eb08130f3cb6e54158dd53f14d53
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323909697,0,e448ecc7d5c9eb08130f3cb6e54158dd53f14d53
True,2,2,2,0.780121362,63,110,153,5,0.380023148,7,8.5,35.43424247,8,True,1323910973,3,
False,1,1,2,0.391243564,17,9,320.5,5,0.028287037,45,60.5,27.51391162,53,False,1323911797,0,1531bc2f5851ddffcc6c2e631471a87611e8d382
False,1,1,1,0,117,107,195,5,0.044351852,6,48,23.54697286,48,True,1323912082,3,
False,1,1,1,0,7,4,184,5,0.695138889,33,62,2.438561439,54,False,1323971857,0,c4493d7b42973438863554e68a63dd5dcb7510ed
False,1,1,4,1.413209562,68,4,99.5,5,0.392144097,41,45.5,1.560256816,39,True,1323981621,3,
False,1,1,1,0,1,1,146,5,0.049571759,20,48,21.17277609,40,True,1323985904,3,
False,1,1,2,0.684038436,10,1,113.5,5,0.029936343,34,49.5,106.4297052,42,True,1323986349,3,
False,2,2,2,0.805310342,100,34,287,5,0.892725694,22,48.5,1.857133857,46,True, 1323986655,2,7d60cdc25237b9cd2e1532faeb210353d4a9cacf
False,1,1,1,0,1,0,187,5,0.174699074,34,63,6.724128793,55,False,1323986951,0,31a4b789260079c2ffc493c89b1a58d12ec9f179
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323987271,0,c3930e8fdcfb15abae974cedd4822c8c7cc74ec6
True,1,1,1,0,9,9,506,5,0.012916667,15,64,78.41935484,56,False,1323987771,0,c7d92aed0f001d2254dd306c3aac9159086bf56d
False,1,1,1,0,5,3,134,5,0.013333333,9,65,76,4,False,1323987807,0,c7d92aed0f001d2254dd306c3aac9159086bf56d
False,1,1,1,0,199,71,506,5,0.002314815,16,50,433,3,True, 1323987971,2,38fa49286cc59f3b903c4987fa0a659f4b6f0582
True,1,1,1,0,5,5,136,5,0.005451389,10,51,184.4394904,47,False,1323988278,0,318c54ddfe03abe7ffcef6a8803fce0fcdd9b75e
True,2,2,3,1.312928005,153,54,319.3333333,5,0.025760031,63,67,25.56484758,5,True, 1323989959,2,cff3c9edad0c7513e544669db2c824114309c9b5
False,1,1,1,0,37,16,619,5,0.01337963,18,51,75.74048443,49,True, 1323991115,2,9ac6719f7b1196e26fe525ab4aba07822a0ad343
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323991122,0,9ac6719f7b1196e26fe525ab4aba07822a0ad343
False,1,1,2,0.276195428,59,4,89.5,5,0.019392361,26,56.5,29.85619741,49,True,1323991987,3,
False,1,1,1,0,13,0,161,6,1.155196759,3,69,1.865653398,6,False,1323992218,0,a0e6c70f97fe93126f68d9d286f8d01dd8825cc6
False,1,1,1,0,45,0,128,5,0.000648148,28,48,1543.857143,46,True,1323992249,3,a0e6c70f97fe93126f68d9d286f8d01dd8825cc6
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323992407,0,71379b18cfd90fb82048acb823f18f7b4d4b0349
False,1,1,1,0,1,0,252,5,0.033009259,12,52,31.29453015,2,False,1323992811,0,aedbcbde6a644fc2948e38f79ed9e069ef142912
False,1,1,2,0.811278124,11,1,97.5,5,0.527962963,38,70.5,1.965534191,60,False,1323993389,0,08627207ed5bc8657e75920d99540e20d25ad4d9
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323993410,0,08627207ed5bc8657e75920d99540e20d25ad4d9
False,2,2,2,0.938035867,169,130,264.5,5,0.113263889,18,46.5,30.79344172,45,True,1323993650,3,
False,1,1,2,0.303374836,40,34,317.5,5,0.018408565,43,49.5,35.12271776,48,True,1323995753,3,
True,1,1,1,0,21,23,640,5,0.0684375,19,53,15.61187215,50,True, 1323997028,2,5a9d18977dfaff3d6322e6d572595311d9a9af26
False,1,1,4,1.893227428,92,4,161,6,0.557595486,66,10.5,1.672932178,3,True, 1323999154,2,8b769baf0d7126d7f30bbb7e60deb3be32047ba0
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999209,0,ead9cd58eb1c0bd5d6978d7348965b76a78005ca
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999267,0,f2f2596effedd5c3aed3745c87c5bda6119cd3c1
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999304,0,35da1efb0e981aaa7a7cbd350949c8e9e0107d1d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999330,0,35da1efb0e981aaa7a7cbd350949c8e9e0107d1d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999340,0,35da1efb0e981aaa7a7cbd350949c8e9e0107d1d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1323999832,0,2a3832d4142e67efe6bccea80eac5e3d5e0c28c5
False,1,1,2,0.688047624,49,49,297,6,0.014976852,52,13.5,51.07727975,5,False,1324000448,0,c8dc80b0edc02ccf479c4b2e78c39f6a0664b4ff
False,2,2,3,1.011457142,134,59,100,5,1.368267747,11,41,18.20309024,3,True,1324000890,3,
False,1,1,3,1.530493057,6,3,99,6,0.409575617,45,73,1.837522552,63,False,1324000960,0,0ad40b82d8e0e6646ea95ca16843fd737bf63dab
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324001024,0,bc46cd0ddfc3d5af91d927f2bec6aa29e822b415
True,1,1,1,0,3,3,38,6,0.02375,1,15,43.10526316,6,False,1324001206,0,0e1c0373f9ebc92207ca1783cc7f8a5304f32b47
False,0,0,0,0,0,0,0,0,0,0,0,0,0,True,1324001516,3,
False,1,1,1,0,2,2,38,6,0.011770833,2,0,0,0,True, 1324002223,2,c73fd9678f6fda45889a8d407de6e86eec4eb67e
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324002378,0,ea0847ea6d8bfb36036e60beeef074c70f38c63b
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324002685,0,9fa9d1c170f3ebcccade20f216e30b278b6ed9ee
False,1,1,1,0,27,26,220,6,0.020659722,40,75,49.40336134,64,True, 1324002745,2,9fa9d1c170f3ebcccade20f216e30b278b6ed9ee
True,1,1,1,0,0,4,221,6,0.003206019,41,76,312.9133574,65,False,1324003022,0,2241ef9187fbfa77071972e871a068c900cee729
False,1,1,1,0,5,2,217,6,0.002141204,42,77,468.027027,66,False,1324003207,0,c38918f1ba0ab597519c70c094699943b6b3eaea
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324003306,0,5701dd6b39f81b5887fa46a0f86bb412aa318890
False,1,1,2,0.249882293,22,2,160,6,0.029369213,60,78.5,94.05243269,68,False,1324003718,0,0d169b91554859284949b91cf0a0b59897be64ee
False,2,2,2,0.430551867,13,21,445.5,5,0.214947917,33,52.5,4.787138537,48,True, 1324013491,2,503a3e0de98e47895fa9bb64d90c2c3720b37cc5
False,0,0,0,0,0,0,0,0,0,0,0,0,0,True, 1324014222,2,a76da126e84c2da5eb6344a61b284df81acedc21
True,2,2,2,0.266011099,134,131,441.5,5,0.030011574,35,54.5,25.99035866,49,True, 1324016084,2,90df2e7ee2ef345d87a452a5ec1be797104ed99c
False,1,2,7,1.885304031,227,30,141.1428571,6,0.30254795,93,83,3.692637034,75,True, 1324016622,2,33e8cfe0c083313604d6c8e47f631227cf99101d
True,1,1,1,0,106,108,628,5,0.007418981,22,56,135.7893916,6,True, 1324016725,1,9dee2302c0c3d42c4b1b890ca1e2ec442d320d7b
False,1,1,2,0.591672779,83,29,183,6,0.020046296,50,87.5,38.41339492,77,True, 1324018354,2,72d998c8efb338f1d98e4b910b830a4ca4a6328a
False,1,1,1,0,1,0,342,6,0.013530093,46,89,74.90932421,78,False,1324019523,0,ef8d96c6ab884a07a38efa53d672271713ceeac6
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324020155,0,f12f2a1fb50a5e1d5ae9d090290533e937207951
True,2,2,2,0.981808408,156,27,442,5,0.058373843,38,57.5,14.42946893,50,True, 1324021448,2,e62be1925b9cf1187526b5b17b982857872744d0
True,2,2,2,0.468995594,10,10,506.5,5,0.389594907,40,59.5,2.925076498,51,False,1324055109,0,26a603b6d8beeccf1957f260e726f44a84a60432
False,1,1,1,0,31,27,343,6,0.439583333,47,90,3.274881517,79,True, 1324057503,2,8db07b7ae7629151abdb82614b129e6a06dc568d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324057563,0,8db07b7ae7629151abdb82614b129e6a06dc568d
False,1,1,1,0,2,0,347,6,0.003287037,48,91,305.2253521,80,False,1324057787,0,43a0b989c716266282caa2bfef7d801abc3ed129
False,1,1,1,0,10,12,694,5,0.039710648,25,61,26.18216263,9,True, 1324058540,2,049436c81b700bef053a97be5addc1f3bb917cee
False,1,1,1,0,22,12,349,6,0.016319444,49,92,62.27659574,81,True, 1324059197,2,adb37d0d72919f8d39ec094ea7ff5ab9ec634fe6
True,2,2,2,0.200622324,153,7,505.5,5,0.093420139,43,62.5,10.47281001,52,True, 1324064896,2,9e39016a15df23e0bb8a42d2df873db76f92afd1
False,1,1,2,0.970950594,5,5,368,6,0.358871528,66,93.5,2.522726723,83,True, 1324068916,2,3e7c89a5dd71e3ceb1a5e9ee2034960d89b34194
False,1,1,1,0,1,1,1,1,9.015636574,1,16,1.110918402,7,False,1324071796,0,ecbeadf7da6e27f4689fccaf59b95ee3d2c5cf8b
False,2,2,2,0.805310342,100,34,287,5,0.892725694,22,48.5,1.857133857,46,True,1324073055,3,
False,1,1,6,1.577711407,356,354,226.8333333,6,0.354494599,104,97.5,1.957393099,89,True, 1324073836,2,b01a80b685f0fbc4d6b07ef7490879e32ffb9819
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1324073948,0,ab3951c5eed885ba55ea12b2d00984f6e1da53f8
False,1,1,2,0.984883404,77,96,134.5,3,0.094050926,7,2.5,8.97440315,3,True,1324074217,3,
False,1,1,1,0,199,71,506,5,0.002314815,16,50,433,3,True,1324074371,3,
True,2,2,3,1.312928005,153,54,319.3333333,5,0.025760031,63,67,25.56484758,5,True,1324076359,3,
