commit_id,line,line_level_label,count,line_score,row
1caa7f189827b4721c2e9d3ddf753acd749d7916,"nullable=False),",1,1,0.25,27
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('deleted_at', DateTime(timezone=False)),",1,1,0.25,28
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('updated_at', DateTime(timezone=False)),",1,1,0.25,29
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('created_at', DateTime(timezone=False)),",1,1,0.25,30
1caa7f189827b4721c2e9d3ddf753acd749d7916,"compute_nodes = Table('compute_nodes', meta,",1,1,0.25,31
1caa7f189827b4721c2e9d3ddf753acd749d7916,#,1,1,0.25,32
1caa7f189827b4721c2e9d3ddf753acd749d7916,"instances = Table('instances', meta,",1,1,0.25,33
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('deleted_at', DateTime(timezone=False)),",0,1,0.25,34
1caa7f189827b4721c2e9d3ddf753acd749d7916,"compute_nodes = Table('compute_nodes', meta, autoload=True)",0,1,0.25,35
1caa7f189827b4721c2e9d3ddf753acd749d7916,instances_launched_on = Column(,0,1,0.25,36
1caa7f189827b4721c2e9d3ddf753acd749d7916,"nullable=False),",0,1,0.25,37
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('updated_at', DateTime(timezone=False)),",0,1,0.25,38
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('created_at', DateTime(timezone=False)),",0,1,0.25,39
1caa7f189827b4721c2e9d3ddf753acd749d7916,"compute_nodes = Table('compute_nodes', meta,",0,1,0.25,40
1caa7f189827b4721c2e9d3ddf753acd749d7916,"instances = Table('instances', meta, autoload=True)",0,1,0.25,41
1caa7f189827b4721c2e9d3ddf753acd749d7916,meta = MetaData(),0,1,0.25,42
1caa7f189827b4721c2e9d3ddf753acd749d7916,meta.bind = migrate_engine,0,1,0.25,43
1caa7f189827b4721c2e9d3ddf753acd749d7916,compute_nodes.drop(),0,0,0.0,44
1caa7f189827b4721c2e9d3ddf753acd749d7916,"'launched_on',",1,0,0.0,45
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('cpu_info',",1,0,0.0,46
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('hypervisor_type',",1,0,0.0,47
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('deleted', Boolean(create_constraint=True, name=None)),",1,0,0.0,48
1caa7f189827b4721c2e9d3ddf753acd749d7916,),1,0,0.0,49
1caa7f189827b4721c2e9d3ddf753acd749d7916,instances.drop_column('launched_on'),0,0,0.0,50
1caa7f189827b4721c2e9d3ddf753acd749d7916,),0,0,0.0,51
1caa7f189827b4721c2e9d3ddf753acd749d7916,def downgrade(migrate_engine):,0,0,0.0,52
1caa7f189827b4721c2e9d3ddf753acd749d7916,nullable=True),0,0,0.0,53
1caa7f189827b4721c2e9d3ddf753acd749d7916,"'launched_on',",0,0,0.0,54
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('cpu_info',",0,0,0.0,55
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('hypervisor_type',",0,0,0.0,56
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('deleted', Boolean(create_constraint=True, name=None)),",0,0,0.0,57
1caa7f189827b4721c2e9d3ddf753acd749d7916,nullable=True),1,0,0.0,58
