"fix_commit_hash","commit_hash","change_type","is_buggy_line","code_change_remove_common_tokens"
"5c7f97f1015cc67e6b8ee71177ae1b877482e832","929e14a32067752087a8c7ff1e0898a95502d0b2","deleted",1,"String channelName = this.getAnnotationValue(method, this.channelAttributeName, String.class);"
"5c7f97f1015cc67e6b8ee71177ae1b877482e832","929e14a32067752087a8c7ff1e0898a95502d0b2","deleted",1,"if (channelName == null) {"
"5c7f97f1015cc67e6b8ee71177ae1b877482e832","929e14a32067752087a8c7ff1e0898a95502d0b2","deleted",1,"channelName = this.getAnnotationValue(method.getDeclaringClass(), this.channelAttributeName, String.class);"
"5c7f97f1015cc67e6b8ee71177ae1b877482e832","929e14a32067752087a8c7ff1e0898a95502d0b2","deleted",1,"return (StringUtils.hasText(channelName) ? channelName : null);"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","added",0,"* Copyright 2002-2012 the original author or authors."
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","added",0,"* Base class for url-based outbound gateway parsers."
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","added",0,"*"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"* Copyright 2002-2010 the original author or authors."
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"* Base class for url-based outbound gateway parsers."
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"*"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"@Override"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"protected String resolveId(Element element, AbstractBeanDefinition definition, ParserContext parserContext)"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"throws BeanDefinitionStoreException {"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"String id = super.resolveId(element, definition, parserContext);"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"if (!StringUtils.hasText(id)) {"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"id = element.getAttribute(""name"");"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"}"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"id = parserContext.getReaderContext().generateBeanName(definition);"
"25a2efe59cf4f2504c1f60b82cd0ad24564747b2","27e288be08d4ccdf4bbb3e6a5bb3776963b1dfed","deleted",1,"return id;"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"import org.apache.commons.logging.Log;"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"import org.apache.commons.logging.LogFactory;"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"*"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"private final Log logger = LogFactory.getLog(this.getClass());"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"private static final SpelExpressionParser PARSER = new SpelExpressionParser();"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"Object argumentValue = arguments[i];"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"for (Object key : ((Map<?, ?>) argumentValue).keySet()) {"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"if (payloadExpression == null){"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"throw new MessagingException(""Ambiguous method parameters; found more than one "" +"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"""Map-typed parameter and neither one contains a @Payload annotation"");"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"}"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"for (Object key : argumentValue.keySet()) {"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"if (this.logger.isWarnEnabled()){"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"this.logger.warn(""Invalid header name ["" + key +"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"""], name type must be String. Skipping mapping of this header to MessageHeaders."");"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"else {"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"Object value = argumentValue.get(key);"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"headers.put((String) key, value);"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","added",0,"ParameterNameDiscoverer parameterNameDiscoverer = new LocalVariableTableParameterNameDiscoverer();"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"*"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"private static final SpelExpressionParser PARSER = new SpelExpressionParser();"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"Object argumentValue = arguments[i];"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"for (Object key : ((Map<?, ?>) argumentValue).keySet()) {"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"throw new MessagingException(""Ambiguous method parameters; found more than one "" +"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"""Map-typed parameter and neither one contains a @Payload annotation"");"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"for (Object key : argumentValue.keySet()) {"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"throw new IllegalArgumentException(""Invalid header name ["" + key +"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"""], name type must be String."");"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"Object value = argumentValue.get(key);"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"headers.put((String) key, value);"
"d2d9d67edb9b217d7813673efc449b7886e212a3","1f0d9d6e45276a15cc6ec925c7ce41a76476cb88","deleted",1,"ParameterNameDiscoverer parameterNameDiscoverer = new LocalVariableTableParameterNameDiscoverer();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"* Copyright 2002-2011 the original author or authors."
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"*"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"private volatile Folder folder;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"private final Object folderMonitor = new Object();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"return this.folder;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"protected void openFolder() throws MessagingException {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.folder == null) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.folder = this.store.getFolder(this.url);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.folder == null || !this.folder.exists()) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.folder.isOpen()) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.folder.open(this.folderOpenMode);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"public Message[] receive() throws javax.mail.MessagingException {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"synchronized (this.folderMonitor) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"try {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.openFolder();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (logger.isInfoEnabled()) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.info(""attempting to receive mail from folder ["" + this.getFolder().getFullName() + ""]"");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"}"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"Message[] messages = this.searchForNewMessages();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.maxFetchSize > 0 && messages.length > this.maxFetchSize) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"Message[] reducedMessages = new Message[this.maxFetchSize];"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"System.arraycopy(messages, 0, reducedMessages, 0, this.maxFetchSize);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"messages = reducedMessages;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (logger.isDebugEnabled()) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.debug(""found "" + messages.length + "" new messages"");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (messages.length > 0) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.fetchMessages(messages);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"List<Message> copiedMessages = new LinkedList<Message>();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.debug(""Recieved "" + messages.length + "" messages"");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"boolean recentFlagSupported = false;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"Flags flags = this.getFolder().getPermanentFlags();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (flags != null){"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"recentFlagSupported = flags.contains(Flags.Flag.RECENT);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"for (int i = 0; i < messages.length; i++) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (!recentFlagSupported){"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (flags != null && flags.contains(Flags.Flag.USER)){"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (logger.isDebugEnabled()){"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.debug(""USER flags are supported by this mail server. Flagging message with '"" + SI_USER_FLAG + ""' user flag"");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"Flags siFlags = new Flags();"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"siFlags.add(SI_USER_FLAG);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"messages[i].setFlags(siFlags, true);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"else {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.debug(""USER flags are not supported by this mail server. Flagging message with system flag"");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"messages[i].setFlag(Flags.Flag.FLAGGED, true);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.selectorExpression != null) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"Message message = messages[i];"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.selectorExpression.getValue(this.context, message, Boolean.class)){"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.setAdditionalFlags(message);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"copiedMessages.add(new MimeMessage((MimeMessage) message));"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"logger.debug(""Fetched email with subject '"" + message.getSubject() + ""' will be discarded by the matching filter"" +"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,""" and will not be flagged as SEEN."");"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.setAdditionalFlags(messages[i]);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"copiedMessages.add(new MimeMessage((MimeMessage) messages[i]));"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"if (this.shouldDeleteMessages()) {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.deleteMessages(messages);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"return copiedMessages.toArray(new Message[copiedMessages.size()]);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"finally {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"MailTransportUtils.closeFolder(this.folder, this.shouldDeleteMessages);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.folder.fetch(messages, contentsProfile);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"* Optional method allowing you to set additional flags."
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"public void destroy() throws Exception {"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"MailTransportUtils.closeService(this.store);"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.folder = null;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.store = null;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","added",0,"this.initialized = false;"
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","deleted",1,"* Copyright 2002-2012 the original author or authors."
"94cc5a73e2910c231ff879e3390dc9f5c4bbe617","3817fa259882b8deef289615bed0e4a00e2b76c7","deleted",1,"*"
