fix_commit_hash,commit_hash,change_type,is_buggy_line,code_change_remove_common_tokens
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,added,0,"(contextType == TESTCONTEXTTYPE && temp.indexOf(""-test"") >= 0)"
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,added,0,){
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,added,0,items.add(temp.trim());
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,"if (!temp.startsWith(""#"") && temp.trim().length() > 0 && StandardConfigLocations.class.getClassLoader().getResource(temp.trim()) != null) {"
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,if (
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,contextType == ALLCONTEXTTYPE  ||
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,"((contextType == WEBCONTEXTTYPE || contextType == APPCONTEXTTYPE) && temp.indexOf(""-web-"") >= 0) ||"
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,"((contextType == SERVICECONTEXTTYPE || contextType == TESTCONTEXTTYPE || contextType == APPCONTEXTTYPE) && temp.indexOf(""-web-"") < 0 && temp.indexOf(""-test"") < 0) ||"
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,"(contextType == TESTCONTEXTTYPE && temp.indexOf(""-test"") >= 0)"
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,){
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,items.add(temp.trim());
80ab7212bae83bde2ab6c071a8a76836118e5a8f,609e7bdabe2fa10a90b5bbefc4c221a23ebc4513,deleted,1,}
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,added,0,"@Value(""${automatically.merge.like.items}"")"
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,added,0,protected boolean automaticallyMergeLikeItems;
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,deleted,1,protected boolean automaticallyMergeLikeItems = true;
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,deleted,1,if (!automaticallyMergeLikeItems) {
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,deleted,1,"throw new UnsupportedOperationException(""At this time, OrderService only supports merging like items in the cart"");"
976827bfaa55b4184eeb54f618949801fab5900f,69877cda3b323c2da3a26f32c48e1111e61fed45,deleted,1,}
6294e896809d53e99090c8c129f79a80558938dd,7052c0ab3292e727ef82a25889c137aea193962d,added,0,Money totalAdjustmentValue = BroadleafCurrencyUtils.getMoney(getOrder().getCurrency());
6294e896809d53e99090c8c129f79a80558938dd,7052c0ab3292e727ef82a25889c137aea193962d,deleted,1,Money totalAdjustmentValue = BroadleafCurrencyUtils.getMoney(order.getCurrency());
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,added,0,Thread.currentThread().setContextClassLoader(this.getClass().getClassLoader());
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,import org.apache.tools.ant.AntClassLoader;
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,AntClassLoader loader;
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,loader = getProject().createClassLoader(classPath);
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,ClassLoader classLoader = this.getClass().getClassLoader();
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,"loader.setParent(classLoader); // if this is not set, classes from the taskdef cannot be found - which is crucial for e.g. annotations."
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,loader.setThreadContextLoader();
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,} finally {
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,if (loader != null) {
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,loader.resetThreadContextLoader();
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,loader.cleanup();
641c2cb43e8be200422cca45750ae174f2c5de79,653f26f092fd84f43466f04d9cfa71757e9608e2,deleted,1,}
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,import javax.persistence.MapKey;
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"@OneToMany(mappedBy = ""category"", targetEntity = CategoryAttributeImpl.class, cascade = {CascadeType.ALL}, orphanRemoval = true)"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"@MapKey(name=""name"")"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"@AdminPresentationMap(friendlyName = ""categoryAttributesTitle"","
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"tab = Presentation.Tab.Name.Advanced, tabOrder = Presentation.Tab.Order.Advanced,"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"deleteEntityUponRemove = true, forceFreeFormKeys = true, keyPropertyFriendlyName = ""ProductAttributeImpl_Attribute_Name"""
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,)
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"protected Map<String, CategoryAttribute> categoryAttributes = new HashMap<String, CategoryAttribute>();"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"public Map<String, CategoryAttribute> getCategoryAttributesMap() {"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,@Override
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"public void setCategoryAttributesMap(Map<String, CategoryAttribute> categoryAttributes) {"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,this.categoryAttributes = categoryAttributes;
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,}
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,public List<CategoryAttribute> getCategoryAttributes() {
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,List<CategoryAttribute> ca = new ArrayList<CategoryAttribute>(categoryAttributes.values());
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,return Collections.unmodifiableList(ca);
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"this.categoryAttributes = new HashMap<String, CategoryAttribute>();"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,for (CategoryAttribute categoryAttribute : categoryAttributes) {
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,added,0,"this.categoryAttributes.put(categoryAttribute.getName(), categoryAttribute);"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,import org.broadleafcommerce.common.presentation.AdminPresentationCollection;
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,import org.broadleafcommerce.common.presentation.client.AddMethodType;
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,"@OneToMany(mappedBy = ""category"", targetEntity = CategoryAttributeImpl.class, cascade = {CascadeType.ALL})"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,"@Cascade(value={org.hibernate.annotations.CascadeType.ALL, org.hibernate.annotations.CascadeType.DELETE_ORPHAN})"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,"@AdminPresentationCollection(addType = AddMethodType.PERSIST, friendlyName = ""categoryAttributesTitle"","
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,"order = 87,"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,"tab = Presentation.Tab.Name.Advanced, tabOrder = Presentation.Tab.Order.Advanced)"
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,protected List<CategoryAttribute> categoryAttributes  = new ArrayList<CategoryAttribute>();
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,public List<CategoryAttribute> getCategoryAttributes() {
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,this.categoryAttributes = categoryAttributes;
8f5ba210f06aebdc1db085d9094cdf5e4ab0a156,b48c5009699437454c35f75c6abf23895ce3bf10,deleted,1,}
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,import org.broadleafcommerce.openadmin.dto.FieldMetadata;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"@Resource(name = ""blDynamicFieldPersistenceHandlerHelper"")"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,protected DynamicFieldPersistenceHandlerHelper dynamicFieldUtil;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"Property[] properties = dynamicFieldUtil.buildDynamicPropertyList(template.getFieldGroups(), PageTemplateImpl.class);"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,if (pageField == null) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"value = """";"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,} else {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,}
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"Property[] properties = dynamicFieldUtil.buildDynamicPropertyList(page.getPageTemplate().getFieldGroups(), PageTemplateImpl.class);"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"Map<String, FieldMetadata> md = new HashMap<String, FieldMetadata>();"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,for (Property property : properties) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"md.put(property.getName(), property.getMetadata());"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,"boolean validated = helper.validate(persistencePackage.getEntity(), null, md);"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,if (!validated) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,added,0,return persistencePackage.getEntity();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.apache.commons.collections.CollectionUtils;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.cms.field.domain.FieldEnumerationItem;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.common.presentation.ConfigurationItem;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.common.presentation.client.SupportedFieldType;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.common.presentation.client.VisibilityEnum;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.openadmin.dto.BasicFieldMetadata;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import org.broadleafcommerce.openadmin.dto.MergedPropertyType;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import java.util.Arrays;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,import java.util.Comparator;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,int groupCount = 1;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,int fieldCount = 0;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,List<Property> propertiesList = new ArrayList<Property>();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,List<FieldGroup> groups = template.getFieldGroups();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,for (FieldGroup group : groups) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,List<FieldDefinition> definitions = group.getFieldDefinitions();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,for (FieldDefinition definition : definitions) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,Property property = new Property();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,property.setName(definition.getName());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,BasicFieldMetadata fieldMetadata = new BasicFieldMetadata();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,property.setMetadata(fieldMetadata);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setFieldType(definition.getFieldType());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setMutable(true);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setInheritedFromType(PageTemplateImpl.class.getName());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setAvailableToTypes(new String[] {PageTemplateImpl.class.getName()});
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setForeignKeyCollection(false);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setMergedPropertyType(MergedPropertyType.PRIMARY);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setLength(definition.getMaxLength());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,if (definition.getFieldEnumeration() != null && !CollectionUtils.isEmpty(definition.getFieldEnumeration().getEnumerationItems())) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,int count = definition.getFieldEnumeration().getEnumerationItems().size();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,String[][] enumItems = new String[count][2];
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,for (int j=0;j<count;j++) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,FieldEnumerationItem item = definition.getFieldEnumeration().getEnumerationItems().get(j);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,enumItems[j][0] = item.getName();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,enumItems[j][1] = item.getFriendlyName();
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,}
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setEnumerationValues(enumItems);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setName(definition.getName());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setFriendlyName(definition.getFriendlyName());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"fieldMetadata.setSecurityLevel(definition.getSecurityLevel()==null?"""":definition.getSecurityLevel());"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setOrder(fieldCount++);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setVisibility(definition.getHiddenFlag()?VisibilityEnum.HIDDEN_ALL:VisibilityEnum.VISIBLE_ALL);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setGroup(group.getName());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setGroupOrder(groupCount);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"fieldMetadata.setTab(""General"");"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setTabOrder(100);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setGroupCollapsed(group.getInitCollapsedFlag());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setExplicitFieldType(SupportedFieldType.UNKNOWN);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setLargeEntry(definition.getTextAreaFlag());
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setProminent(false);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setColumnWidth(String.valueOf(definition.getColumnWidth()));
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"fieldMetadata.setBroadleafEnumeration("""");"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldMetadata.setReadOnly(false);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,if (definition.getValidationRegEx() != null) {
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"Map<String, String> itemMap = new HashMap<String, String>();"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"itemMap.put(""regularExpression"", definition.getValidationRegEx());"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"itemMap.put(ConfigurationItem.ERROR_MESSAGE, definition.getValidationErrorMesageKey());"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"fieldMetadata.getValidationConfigurations().put(""org.broadleafcommerce.openadmin.server.service.persistence.validation.RegexPropertyValidator"", itemMap);"
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,propertiesList.add(property);
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,groupCount++;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,fieldCount = 0;
558c205d1c77bfa5b1b7f8d1d2da8311893db0a3,c57fb5239fcbaf8ef32ec629ab9f9d3b02cd9f7d,deleted,1,"property.setName(""id"");"
