fix_commit_hash,commit_hash,change_type,is_buggy_line,code_change_remove_common_tokens
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,"log(data.name+"" ""+data.version, ""link"")"
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,pkg._data = data
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,cb()
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,}
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,", function (cb) {"
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,var data = pkg && pkg._data || pkg
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,", pkgDir = path.join(npm.dir, data.name, data.version, ""package"")"
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,"require(""./utils/link"")(folder, pkgDir, cb)"
b205a226e36ffcf47408cc4784061baaef867772,1a0fb065b6a28ce54e6c4960c884972d1aaa2ea0,deleted,1,", [npm.commands, ""build"", [pkg]]"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,added,0,switch (f) {
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,added,0,"case ""true"": f = true; break"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,added,0,"case ""false"": f = false; break"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,added,0,"case ""null"": f = null; break"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,added,0,"case ""undefined"": f = undefined; break"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,deleted,1,"if (f === '""true""' || f === '""false""' || f === '""null""' || f === '""undefined""') {"
dad6d3998e55d054f5148851307c2a0bdc8f6fd9,54afc83b94732247562209211b206f145958c36d,deleted,1,return JSON.parse(f)
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,d[a] = cleanup(data)
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,function cleanup (data) {
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,Object.keys(data).forEach(function (d) {
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,switch (d) {
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"case ""author"":"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,data[d] = unparsePerson(data[d])
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,break
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"case ""contributors"":"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"case ""maintainers"":"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,data[d] = data[d].map(unparsePerson)
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,default:
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"if (d.charAt(0) === ""_"") delete data[d]"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"else if (typeof data[d] === ""object"") cleanup(data[d])"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,}
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,})
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,return data
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,function unparsePerson (d) {
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"if (typeof d === ""string"") return d"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,return d.name
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"+ (d.email ? "" <""+d.email+"">"" : """")"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"+ (d.url ? "" (""+d.url+"")"" : """")"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"log(d.replace(/\//, '@'), ""view"")"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"process.stdout.write(sys.inspect(data[d],false,5,true))"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"process.stdout.write(""\n"")"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,process.stdout.flush()
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,added,0,"setTimeout(cb,100)"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,d[a] = data
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,"log(d.replace(/\//, '@'), ""view "")"
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,process.stdout.write(sys.inspect(data[d]))
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,process.stdout.flush()
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,cb()
0092af7070aa6d86fc54b7de0c6fb02c5ae3fccf,34692d00a49a9d186f04e5f4935039e1cabfd948,deleted,1,}
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,"function exec (cmd, args, env, takeOver, cwd, cb) {"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,"if (typeof cb !== ""function"") cb = cwd, cwd = process.cwd()"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,"if (typeof cb !== ""function"") cb = takeOver, takeOver = true"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,"if (typeof cb !== ""function"") cb = env, env = process.env"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,", cp = spawn(cmd, args, env, takeOver, cwd)"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,"function spawn (c, a, env, takeOver, cwd) {"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,", opts = { customFds : takeOver ? fds : [-1,-1,-1]"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,", env : env || process.env"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,", cwd : cwd || process.cwd()"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,}
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,added,0,", cp = child_process.spawn(c, a, opts)"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,"function exec (cmd, args, env, takeOver, cb) {"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,"if (!cb) cb = takeOver, takeOver = true"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,"if (!cb) cb = env, env = process.env"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,", cp = spawn(cmd, args, env, takeOver)"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,"function spawn (c, a, env, takeOver) {"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,", cp = child_process.spawn( c"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,", a"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,", env"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,", takeOver ? fds : null"
324d9a803b667658cd8f4c760cbb27f4bd951a20,24663af147912749219ad24c1c25e4c956f091c9,deleted,1,)
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,"// must rebuild bundles serially, because it messes with configs."
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,", [chain].concat(args.map(function (a) { return [rebuildBundle, a] }))"
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,"log.verbose([pkg, deps], ""deps being resolved"")"
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,", depBin = path.join(npm.dir, pkg.name, pkg.version, ""dep-bin"")"
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,"}, function (dep, cb) {"
70464378e980cc348cd7dc6b635bbcf6e789c1ce,0890253bd72753fdfd07fa78d7c41c4daf6110b6,added,0,"// link the bins to this pkg's ""dep-bin"" folder."
