commit_id,date,message
e45508525633ebfdcf8870819276681dd409c233,2011-08-30 17:37:12+01:00,"Test on param_value changes as follows:

            # If the parameter wasn't found and it was required, return 400
            if param_value is None and param['required']:
                msg = (""Failed to parse request. "" +
                       ""Parameter: "" + param_name + "" not specified"")
                for line in msg.split('\n'):
                    LOG.error(line)
                raise exc.HTTPBadRequest(msg)"
f9a39018eb9215b5ec00da53fb332a3e58c1225c,2011-10-27 14:47:10-07:00,"bug #863635: remove vestigial cheetah import from bin/cli

Change-Id: I8d7d8dcf11f4e9b6748d6714b82684ac2ab4966d"
8a584f4417006928c06f49b621fc841e1832e892,2011-11-08 20:04:29-08:00,"Bug #875995: Quantum README fixes

Fix the most obvious issues with the Quantum README and add pointers to
external documentation resources.

In a future commit, we plan to remove most of the content in the README
and leave it just as references to external documentation.  However,
this change requires us to be able to support multiple version of our
external documentation (not yet possible) and have a good location for
developer documentation.

Change-Id: I57d7f99f070d17564b7a5fdcef8ae8ad2a6575a6"
3760868eb0953384e67a43b084cef72c321fa051,2011-03-11 20:21:25-05:00,"Fix for Bug #888820 - pip-requires file support for plugins

Change-Id: I6e0833ec0c875ec38db419a88fd6c2db02142f08"
d2bb51ca2529ef1ce8f8ffa412ac76778e6fd829,2011-11-16 10:07:03-08:00,"bug #891267 : for XS, grab iface-id from XAPI directly if needed.

The version of OVS that ships with XenServer by default does not include
the script to automatically sync the XAPI other_config:nicira-iface-id
field of a VIF with the external_ids:iface-id in the OVS interfaces table.
Thus, make the agent grab the value directly from XAPI if iface-id is
not already populated.

Change-Id: Id01d9da1761016bcd983ad06621c62e94b2445c1"
fd73a5019eaeb1029d40acd310b12f3948df4068,2011-11-28 16:56:29-08:00,"bug #891246: Fix paths in agent Makefile

Change-Id: I7093ca14eaf45986fcc50e914f9ccf8fa868fb07"
1a048e944e6b0fc41948db9ac971d0acdb26ea70,2011-12-11 07:12:06+00:00,"Merge ""bug #891246: Fix paths in agent Makefile"""
6f697a341e7e37fee9c136fd6ffcd510c79357bf,2011-12-14 00:33:37+00:00,"Bug #890028

Change run_tests.sh for running pep8/pylint validation only
(also adds .pylintrc file)

Resubmitting this time making sure we run pylint for Quantum!
Also run just with -l for total number of messages
Run with -l -v for detailed pylint messages

Change-Id: I593c8aed4e0e6b06204c6c4308934da198778fd6"
56974c425da12ac0763063d49536c3eaa9a72f4c,2011-12-14 00:54:21+00:00,"Merge ""Bug #890028"""
4572e6500ace4996f63fb12f09808346e87f9551,2012-01-04 20:12:31+08:00,"PEP8 quantum cleanup

Fixes bug #911663

The None, True, and False values are singletons.

All variable *comparisons* to singletons should use 'is' or 'is not'.
All variable *evaluations* to boolean should use 'if' or 'if not'.
All Object type comparisons should use isinstance()
instead of comparing types directly.

Change-Id: Id5c797d3339d0d7015bac386088133540f0c0c9e"
a5f97ccc3b2f055554d8b9476f5299637a9266d1,2012-02-26 13:30:25+09:00,"plugin: introduce ryu plugin

blueprint ovs-driver-extention
This patch implements the blueprint ovs-driver-extention
https://blueprints.launchpad.net/quantum/+spec/ovs-driver-extension

This patch factors out ovs common logic from ovs plugin into ovscommon
and adds Ryu NOS plugin.
This patch enhances ovs plugin for generic OVS controller support and

This patch is to add ofp controller support to OVS.
Store ofp controller address in ovs quantum data base.
- nova firewall_driver
- nova linuxnet_interface_driver

There may be ports unmanaged by nova/quantum. Those ports are used
to connect vm to outside of physical machine. They needs special care.

---
Changes 12 -> 13:
- rebased to 543e150d6dc9144ebcc588b7d2bd66374a107730
  changed files are only MANIFEST.in, setup.py, tools/pip-requres

Changes 11 -> 12:
- ryu agent
  eliminated from quantum.common import exceptions as exc
- ryu.db.api
  eliminated ofp_has_servers
- ryu.nova
  eliminated from quantum.plugins.ryu.nova import ovs_utils
  and eliminate ovs_utils

Chnages 10 -> 11:
- rebased to a945d1a30478c644d307c77a8a85f3a08e5a834e
- more Maru's review
- setup.py: fix setup() argument
  This isn't directly related to ryu plugin though
- improve fake ini file when unit test
  remove fake ini file after unit tests.
  use StringIO when no file is required.
- LOG: don't use %

Chnages 8 -> 9 -> 10:
- minor fixes: forgot to commit some hunks

Chnages 7 -> 8:
- rebased to d6bf2b76162ba806b2ad1f636f6273e47e03a117
- catch up d6bf2b76162ba806b2ad1f636f6273e47e03a117 change
  introduced bin/quantum_ryu_agent
- addressed Maru's review
  - avoid custom patching, use mock for test
    and added mox and mock to pip-requires
  - more pep8
  - avoid \ for line continuation
  - avoid single char variables
  - db.api: first() -> one()
  - utilize implicit conversion
    var is not None -> var
  - and more...

Changes 6 -> 7:
- update comment in ryu/run_tests.py
- make unit tests pass without ryu installed
  i.e.
  PLUGIN_DIR=quantum/plugins/ryu/ ./run_tests.sh
  works now

Chages 5 -> 6:
- remove comment

Change 4 -> 5:
- eliminate relative imports
- copyright
- doc string
- naming (s/CONF_FILE/conf_file/g)
- add "" check to ryu/nova/ovs_utils
- ryu/nova/linux_net: comment
- ryu agent: eliminated unused methods
- updated ryu/README: add http://www.osrg.net/ryu/using_with_openstack.html
- added unit tests

Changes 3 -> 4:
- reflected Dan's review
- on-OVS in ryu.ini
- update @author
- some naming

Changes 2 -> 3:
- rebased to 04d144ae0b2ad5618847d1784cea48a08d53a46a
- abandoned to share code and duplicated codes from openvswitch plugin
  for ovs plugin stability.
- dropped setup_ryu.sh and added README
- update nova driver to catch up upstream change (gflags -> cfg)

Changes 1 -> 2:
- unbreak openvswtich unit test
- MANIFEST.in

Changes 3 -> new 1:
- rebased to 1eb3c693b5f6f3f301047100c36c7915434f8be7
- factor out common loginc from openvswitch plugin into ovscommon
- Introduced a new independent ryu plugin
- try new review due to the previous effort was marked abandoned.
  > https://review.openstack.org/#change,3055
  > Change-Id: I17801a7a74d4087838a8a26c1b1f97f28c2dcef3

Changes:
- rebased to 9c5c2caef13fa58234987527ab6caff829a37050
- some clean ups

Signed-off-by: Isaku Yamahata <yamahata@valinux.co.jp>
Change-Id: Ia9fe87525cebccc87b7c18a533f48607272cd97f"
7ad5d9b093ae4bc8bf132d0ddc422a26749ca057,2012-02-28 22:31:36-08:00,"Introducing the tenant owenrship checks in the Cisco plugin, changes are
almost identical to those in Bug#942713

Change-Id: Ia320116e73db72090d925796bb2c832f31f878de"
f614a7ddf57a2a4c30d9410671622caca6f4e434,2012-03-07 10:27:45-08:00,"Bug #949261 Removing nova drivers for Linux Bridge Plugin

These have been added to nova, so they need not be in the Quantum
code base any more.

Change-Id: Ibbd88792bfb0f58b2d9d347298964bf0b77baa95"
189b89a9c87b1eae9f55e5b8c98cf907d3acd61d,2012-03-12 14:54:59+08:00,"check connection in Listener. refer to Bug #943031

Change-Id: I5a0c975ab7998627a213ac4c69c037e9e2d95bfa"
9db5d73e31131ede1162d3a743cef50546f7b0cb,2012-03-12 19:26:26+00:00,"Merge ""Bug #949261 Removing nova drivers for Linux Bridge Plugin"""
e2b1b4a67c517e23d09ab0f198cc4fdfad3d82bd,2012-03-14 16:51:39+00:00,"Merge ""check connection in Listener. refer to Bug #943031"""
b94b97cbfab1482d8372fc56eacf0c7d654d5645,2012-03-15 22:16:39-07:00,"Bug #956559
VIF driver and scheduler for UCS plugin are broken since the flag
configuration mechanism in nova is changed. Fixing that and also
fixing some property names, along changes to how the quantum client
code is invoked.

Change-Id: I757cc149f08673ce24d35ee0bfffae8e5b1a4afc"
c4a59c1af8136ab44e04940b65061af280bfb246,2012-05-09 11:54:22-07:00,"Bug #994758

Work around this bug by installing the sqlalchemy from pip installer.
(fix)

Change-Id: I464080e433b4cad71da4510fb95dd5f902da0616"
50c02660b2ce5fd48798e68ec41fc9962c741537,2012-05-14 14:45:56-07:00,"Include AUTHORS in release package.

Fixes Bug #976267.

Include AUTHORS file in release package. The file is generated
automatically from git. Handle different combination for mailmap
records. Include test case to verify this fix.

* MANIFEST.in
  Include AUTHORS file in release package.

* .gitignore
  Add AUTHORS file.

* quantum/openstack/common/setup.py
  generate_authors(): New method to create AUTHORS file. If
  AUTHORS.in file exists, append it's content to AUTHORS file.
  parse_mailmap(): Handle all mailmap combination while parsing.

* setup.py
  Import the new method.
  Generate AUTHORS file before creating the package.

* quantum/tests/unit/test_setup.py
  New test script to verify different combination of records
  in mailmap file.

Change-Id: I220e8a20c96d37df3fa2ba0424e8372496e67895"
8713c4972dff08405930d675d822a018a5898790,2012-05-25 15:20:55-07:00,"Bug #1004584

When running ovs_quantum_agent in tunneling mode and a new tunnel_ip is added while
an agent is running the following exception below occurs. This causes the agent to
no longer function since it becomes caught in a loop.

ERROR:__main__:Main-loop Exception:
Traceback (most recent call last):
  File ""ovs_quantum_agent.py"", line 583, in daemon_loop
    self.manage_tunnels(tunnel_ips, old_tunnel_ips, db)
  File ""ovs_quantum_agent.py"", line 550, in manage_tunnels
    self.add_tun_br_flows_for_local_vlan(lv_obj)
AttributeError: 'OVSQuantumTunnelAgent' object has no attribute 'add_tun_br_flows_for_local_vlan'

Change-Id: Id03dc4a12a0114c8597cb90f4eabcdd3dc9b3f5c"
7d2380316b89b095674f4f32cd2e142db2e2e4fa,2012-05-29 23:02:28+00:00,"Merge ""Bug #1004584"""
76b2d851af70adc52f53241e8bc864674ce9cfba,2012-05-30 01:28:26-07:00,"bug #1006281

Removing extra switchport line for NX-OS snippet.

Change-Id: Ib3530af9aa885a719cb712554d05e7d70834186a"
93ee2838a2937e346e78c2e3ee21f5fed478d66f,2012-05-31 07:51:25+08:00,"Remove the reference to non existing exception by linuxbridgeplugin.

Bug #1006221

According to plugin api of QuantumPluginBase, unplug_interface
should only raise exception.NetworkNotFound and exception.PortNotFound.
To unplug a non-attached port should not raise Exception.
After this modification, to unplug an non-attached port will have no impact.
In addition, I remove the 'network = db.network_get(net_id)' since
 'db.validate_port_ownership(tenant_id, net_id, port_id)' statement has taken
care of the check.

patch 2: split test case to test it exclusively compared to patch 1.
patch 3: remove added test statement in previous test case

Change-Id: I437c3f13fa7a81aeabcdfca7ba03e94a0a7aa32b"
5c0fc495ffcb0f40294f39f3706648484cf00be0,2012-05-31 02:39:29-04:00,"Fix linux bridge section name
Bug #1006684

Change-Id: Ic7a97179d6fbb90f8c7f544a5725e1ff56fd9653"
9895ac62c0ca73e9bcfa57b8609d21fb93129943,2012-06-01 12:18:40-03:00,"Bug #1002605

update webob to be version 1.2 or above

It's running without any issue with 1.2, the exception problem was caused
by WebTest. We should use at least version 1.3.3 (supplied by Ubuntu 12.04 and Debian Wheezy)

Version to WebTest==1.3.3

Change-Id: Ia8ef543e32ae46f503dd52e93bed4290d077c286"
6cdd9538f4633abf61e4c8d44d9c7a3098e15b2f,2012-06-04 15:18:29+08:00,"Register enable_tunneling as bool opt.

Bug #1008346

Register enable_tunneling as bool opt, and add test cases.

Change-Id: Ibacf18752430d5e0ed1ab9c17f5370e4fd63ede2"
0324ea3e63140428918b3192fd83f7bbacf8d9f5,2012-06-04 14:04:56+00:00,"Merge ""Fix linux bridge section name Bug #1006684"""
8894997fd059661813b995c6a3f408250af57baa,2012-06-04 16:09:40-03:00,"Bug #1007153

XS should not have the centos repo enabled by quantum this can break the system, also is possible to get the sqlalchemy from epel and avoid unneeded packages on the system.

Using epel rpm and leave it disabled after use

Change-Id: If6673e59afc545e51df3625d8259ec3fca9aaefb"
cb2d3487d7accb2ff1598ecd88486ab17fda06ba,2012-06-06 19:09:17+00:00,"Merge ""Bug #1007153"""
268040c3365aacef4e53bb7795ae598dd98bb77f,2012-06-07 16:27:11+00:00,"Merge ""Bug #1002605"""
dee8bd1a107da26b528cb4350f009cd8d31028aa,2012-06-08 09:54:48+08:00,"Remove unused imports

Fixes bug #1010276

Removed unused imports found by:
find . -type f -name ""*py"" -exec pylint -r n {} \; | grep -E ""Unused imp|^\*""

Change-Id: Ie2ca545ecfaadd033652554c9e59d6a83d44ed09"
56d6f9ce860904c178ff63ab335185030b9175a5,2012-06-11 12:28:04+05:18,"Binaries should report versions.

Bug #1004966.

Added the version_string() and removed the extra '%' for the quantum-server binary.

Change-Id: Ic1f3e2eb9a742bdfb63df6f901e579349f04f3ec"
0230e96196baf4cfd4cb7f556539fe6758367176,2012-06-13 09:06:47-03:00,"Bug #1000406 - Return value of shell commands is not checked by plugins

Added an utils library for agents and also changed agents to use
this library.

Changed to keep 2.4 compatibility

Change-Id: Ib4fc0a8dcbfc4b79a0b0e61e1fc1f24ec5da4d46"
44f66c79d225b651335b2c4c416d1d7ce5751527,2012-06-13 10:41:36-07:00,"API v2: mprove validation of post/put, rename few attributes

bug #1012438

Additional work for bp v2-api-melange-integration

- rename few attributes:
  op_state -> status
  additional_routes -> additional_host_routes
  prefix -> cidr

- expand request body validation to indicate whether fields can be
specified during create and or update.
- add test cases to validate defaults, and input validation.

- update db_base_plugin_v2 to generate gateway_ip for subnet and mac
for port when unspecified.

- validate that tenant-id is only specified in req by admin users

- automatically set tenant-id based on request.context.tenant_id if needed

- enable port tests in test_db_plugin.py

Change-Id: If7f5101e4974a6ef93ff8a1d945f8642dd21b16e"
0311490b82479ef1e0d25350a17fe7a254e7a1c2,2012-06-14 15:19:14+08:00,"Remove unused functions in common/utils.py

Fixes bug #1013017

Delete functions int_from_bool_as_string and bool_from_string.

Change-Id: I5e838c1659234b885429ac090db4aa49e2f90645"
0d3cfea2e193a17afbf65c765dabbbb5cf18fa9c,2012-06-14 16:25:52+08:00,"Use openstack.common.exception

Fixes bug #1013040

1. Edit openstack-common.conf and import openstack.common.exception
2. Remove redundant code

Change-Id: Ia440422e283f8e6796d9a1f720d73b3bcf2f981e"
7b9a0b714736711acdb128b00e8e2f8aea7c41e4,2012-06-14 16:35:56+05:18,"Cisco cli cannot find argument action_prefix

Bug #1012502

Removed use of argument action_prefix for Client. Also, made HOST, PORT and USE_SSL global.
Signed-off-by: Harsh Prasad <prasad.tanay@gmail.com>

Change-Id: I93037b34fca89786778a2dcd8a3afc80df5687f8"
2fcb3ecacfcbaec7c190b50290cc9434c206d4e0,2012-06-16 15:38:10-03:00,"Bug #1013967 - Quantum is breaking on tests with pep 1.3

Fixing files

93/93 files fixed

Change-Id: Ia30f2e2253806fa5f447d44208d13d2c0beba9cd"
dd0fe18690dfadec6dcc1c9161498db60b053083,2012-06-18 14:06:24+05:18,"removed ""runthis"" and other unused functions from utils.py

Fixes Bug #1012234

Removed all unused functions and imports from common/utils.py.

Patch set 2: Submitted same code by mistake
Patch set 3: removed commented code but inappropriate commit msg.
Patch set 4: removed commented code with appropriate commit msg. Removed pep8 changes for ucs plugin.

Change-Id: I0ec33be127ef0389685a378c6f8d39ce5cbdb58c"
f7ccaac6f09cf890d51f8974ecf6714afea8c41b,2012-06-19 04:56:34-04:00,"Unit test and Readme changes related to cisco plugin.

Change-Id: Ica6db500a2ec8a895cb90756ca9ff304faa16519

Unit test and Readme changes related to cisco plugin.

Remove additional space in the Readme file

Remove file inadverntently checked in

Bug #1015410

Change-Id: I273255ff475b1ca6e80409fbf7f8c8571b3c456c"
a79b1c34258616eb25bd77e4ec5b253c32d90fa3,2012-06-21 20:13:15+08:00,"Reorder imports by full module path

Fixes bug #1014765

Change-Id: I849d73fc756b830b78492a6ed0e8cf2d32fde8cd"
7841b681f123e3b636d7ee6b5301de6358871c04,2012-06-25 22:27:22-07:00,"Fixing pep8 warning messages
Bug #1017805

Change-Id: I3417215a7a068141b69608e0dc5abaf220ac105d"
163d15b383ccb72ca174f71aeacf448229791849,2012-06-26 17:31:27+01:00,"Add simple file loggin to ovs_quantum_agent.

Default behaviour is retained. Fix bug #1016232

Change-Id: If11244d48a5c966bbbf8786e3e9f42d205a70164"
8a5c0bbda5d2e0074b4c78a18e685f11eeefac06,2012-06-26 15:27:23-03:00,"Bug #1012418 - quantum agent for OVS does not install properly on Xen XCP

This change added the feature to package and install the ovs-quantum-agent inside XS and XCP,
added an option on Makefile to gen and install using python2.6 ( by default it will use 2.4 )

Change-Id: I8860d7dcb7e7b74125784cb0f33c6ca03b37702b"
6edab9de8183e92d15e09d5d923fe9995695eef2,2012-06-26 19:51:14+00:00,"Merge ""Bug #1012418 - quantum agent for OVS does not install properly on Xen XCP"""
4ac32079279347c454f5d9fe22a21dfcbf3ab64f,2012-06-30 09:28:53+05:18,"Cisco's unplug_iface refers to non existing exception

Bug #1006226

An extra exception,InvalidDetach has been added to cisco_exception.py and
unplug_iface has been redirected to this exception

Change-Id: I5d1e4070fd0cb60a973e55e5645509aef58e8083"
b99dde80e2cb04943d6bf2d17e70c1c976d90da8,2012-07-03 19:27:40+01:00,"Add 'allocation_pools' to Quantum v2 API subnets.

This changeset adds a new parameter, 'allocation_pools' to the 'subnet'
resource of the Quantum v2 API.
Allows for creating and validation of subnets with multiple allocation pools.
This commit only deals with POST verb (subnet creation).
PUT verb (subnet update) will be dealt with in a subsequent commit.

This is the first commit for fixing bug #1016308

Change-Id: Ic356dcb5dcfa46af8ecc7e598529881f8bcbbeed"
a74b3a55ac6d239a04bb6cfe3ba0e1ad825450bf,2012-07-13 19:03:53-04:00,"ovs-agent exception non-existent ports

Bug #1019491

Change-Id: Ica3aa3f6c81e4fd062b752867487c89515fb9446"
659d0ba03a076bdacc141069ee4837ac5bc1ccc8,2012-07-18 17:09:22-04:00,"Provide way to specify id in models_v2

Bug #1025127

Change-Id: Ie4112b841c1e42408cdb539c2b87446c596e92ba"
5fcf6ccd952f74d77f6735831c778d33dfcd6136,2012-07-19 18:46:19+08:00,"fix bug lp:1025526,update iniparser.py to accept  empty value.

also,this patch turn off pep8 E125 check,this for now seems to
be unnecessary,it check continuous line split.and update the
latest openstack-common https://review.openstack.org/#/c/9201
which has fix pep8 1.3 issue except for E125 check.

Change-Id: I86e6a3add56a0a2941031a1248f1696667ac56b8"
f43b1cede93bca9acfa493c7f3c83ff5ab961587,2012-07-24 02:35:12-04:00,"Update openstack-common files.

The RPC support requires that the fanout_cast messages enable
the application to set the topic. This was fixed in
https://review.openstack.org/#/c/10125/.

In addition to this the jsonutils.py was updated.

Change-Id: I85b5a3a74f129746528910d12acdd00db39d8626"
ef6af3e3d2da3e1483b201b98b06c4555e90f6e7,2012-07-25 13:35:28-04:00,"Update openvswitch tunnel unittest

Bug #1029024

Change-Id: Ie37ef0c3355e86f504fa71417921bb828b40e347"
82187a476e000733a01abdb6f7399cf56500ca7b,2012-08-09 22:48:38+09:00,"dhcp-agent: Ryu plugin support for dhcp agent

This patch adds Ryu support to dhcp-agent.
fixes bug 1030830
Ryu devstack support is available at https://review.openstack.org/#/c/10117/

Change-Id: I3f5fbe8600b4b674834e317e158bac1856b0349c
Signed-off-by: Isaku Yamahata <yamahata@valinux.co.jp>"
2043c8d357f604980db96f2828b4ed2f816c421a,2012-08-12 14:14:07-07:00,"Make dhcp agent configurable for namespace

Bug #1035769

Change-Id: I9f0d48a73f059a4985d629c7f0209675f5b01bec"
78b1b6b3090392a48629f3c661623a283adebdc0,2012-08-14 07:20:26+08:00,"convert query string according to attr map.

Bug #1035774

Change-Id: I162239ab2baa82636d270689ed3acd0cb6c336d4"
96827953beba575a12acde5377adba95de00690a,2012-08-14 12:28:54-04:00,"Convert DHCP from polling to RPC

blueprint non-polling-dhcp-impl

This requires a change to devstack/stack.sh.
See https://review.openstack.org/#/c/11278/ for the required changes.

Change-Id: I1ea22c8e1b80e630bcb83f27a31aaeef482aff6c"
8e2812eeaafb9f3a7e4142f1febe8ab855a9e596,2012-08-19 18:25:04-07:00,"Fixing unit test failures in Cisco plugin

Bug #1038565

The tests for bulk resource creation failure were failing since the bulk
API calls were not getting relayed correctly to the virt_phy_sw.py, that
has been fixed
There tests for the network_multi_blade_v2.py were failing since DB
initialization order was incorrect.
The tests in test_api_v2.py were failing since the plugin instance was
not being reset for each test.

Change-Id: I449bd8a61c1f61f98a97acf489574624fe309caa"
0b4cecf68296a1f5acdde933c16c7bccfabceb34,2012-08-27 09:36:58-07:00,"Execute unit tests for Cisco plugin with Quantum tests

Bug #1041917

On account of the new requirement to run plugin-specific tests also
along with the Quantum tests, changes are being made to
incorporate the Cisco plugin unit tests into the Quantum unit test
suite. Earlier unit tests have been moved and modified.

Change-Id: I099bcaf0b2ca2f7ed7d25176dfaa75966b90dd71"
c099e06a9a0b1aea900d65d8df23305f32e3d7cc,2012-08-30 21:24:11-04:00,"Implementation of 2nd phase of provider extension for openswitch

Enhances openvswitch plugin to support flat networks and VLANs on
multiple physical networks via the provider extension. Implements
blueprint provider-networks.

See http://wiki.openstack.org/ConfigureOpenvswitch for
configuration and usage details.

A devstack patch to support the updated openvswitch configuration
variables is at https://review.openstack.org/#/c/11418/.

Change-Id: Ic86b6f3b2e354c7d60bc2c330b334c23d349bc29"
75e2dfffaf02dd8f1b85b510e58d2f3719d97f19,2012-09-05 22:43:22-07:00,"Make sure floating IPs  + gateways must be on external nets

bug #1042030

- adds admin-writable, world-readable router:external attribute to
the network object if L3 extension is loaded.
- prevents floating ips from being created unless network is external
- shortens L3 extensions alias from 'os-quantum-router' to 'router' to
make attribute extensions more readable.

WIP:
- Need to add policy logic so non-admin users can always see external
networks without requiring that these networks are shared (since VMs can
always create ports on shared networks, but provider may want to have
externals networks that VMs cannot directly plug into.

Random clean-up:
- prevent delete_network in plugins from implying it returns something
- modify extensions.py so that exceptions during calls to
get_extended_resources() will actually be logged if unexpected.
- unset executable bit on test_iptables_manager.py to make sure tox
actually runs it.

Change-Id: I5bbf063927b93458da7cb467d9ad5c92ebabbbf7"
88cd4f85047cb8844fd192f3c8d4b087b4085a1a,2012-09-07 21:42:01-04:00,"add local network type and use by default for tenant networks

Fixes bug 1045142.

This patch adds 'local' as a new value for provider:network_type,
supported by the openvswitch and linuxbridge plugins. Networks of this
type provide connectivity through a bridge for VMs and agents local to
the host, but no external connectivity. They do not require
provider:physical_network or provider:segmentation_id values. These
local networks are intended mainly to support single-box
zero-configuration testing (including quantum gating), but may have
other uses as well.

For openvswitch, the new OVS.tenant_network_type configuration
variable selects what type of networks are allocated as tenant
(i.e. non-provider) networks. It defaults to 'local', but must be
changed to 'vlan' or 'gre' for openvswitch tenant networks to have
external connectivity. The default value is intended to support
single-box zero-configuration testing without any need to allocate
physical network resources or configure bridges, and without requiring
the operating system to support OVS GRE tunneling. It can also be set
to 'none' to completely disable creation of tenant networks.

For linuxbridge, the new VLANS.tenant_network_type configuration
variable works similarly, with a value of 'vlan' supporting tenant
networks with external connectivity.

With either plugin, administrators can create provider local networks
by specifying ""--provider:network_type local"". Additionally, with
openvswitch, provider GRE networks can now be created by specifying
""--provider:network_type gre --provider:segmentation_id <tunnel-id>"".

A corresponding devstack patch is available at
https://review.openstack.org/#/c/12456/. With this patch, the
openvswitch and linuxbridge plugins are by default configured to
support only local networks. A set of shell variables, documented in
stack.sh, can be set in localrc to configure remote connectivity,
including bridges/interfaces available for provider networks.

Change-Id: I2812548326141d2212d04f34d5448fb974d298e0"
a7326a947bc0b30778e06acd772dd38bcb28d96d,2012-09-08 14:13:49-07:00,"Policies for external networks

Bug #1042030 , part 2

Also reworks model queries in order to allow plugins and extensions
to augment them as required through hooks.

Change-Id: Ice72fc6d3b1c613d596c037818ed66d7e9ed841d"
6606c6b288f6f92a9b8c865fcec01b841f9df7af,2012-09-09 07:55:52-07:00,"allow multiple l3-agents to run, each with one external gateway net

bug #1042028

Allows user to invoke L3-agent in a way that limits the agent to
implementing only routers associated with a particular external network.
Thus, it is possible to have a deployment with multiple external networks,
since you can run one agent per external network.

Also makes l3-agent pay attention to router admin_state_up field.

Change-Id: Ia79d29301530718bc381c8e5a9d197de9452bce2"
