fix_commit_hash,commit_hash,change_type,is_buggy_line,code_change_remove_common_tokens
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,added,0,if(state.hresponse == null && (current instanceof HttpServletResponse)) {
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,added,0,state.hresponse = (HttpServletResponse)current;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,added,0,if(!state.including) // Forward only needs hresponse
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,added,0,return null;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,added,0,}
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,// Identify the HTTP-specific request and response objects (if any)
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,HttpServletRequest hrequest = null;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,if (request instanceof HttpServletRequest)
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,hrequest = (HttpServletRequest) request;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,HttpServletResponse hresponse = null;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,if (response instanceof HttpServletResponse)
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,hresponse = (HttpServletResponse) response;
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,// Handle a non-HTTP forward by passing the existing request/response
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,if ((hrequest == null) || (hresponse == null)) {
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,"processRequest(hrequest,hresponse,state);"
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,}
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,else if ((servletPath == null) && (pathInfo == null)) {
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,// Handle a non-HTTP include
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,if (!(request instanceof HttpServletRequest) ||
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,!(response instanceof HttpServletResponse)) {
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,"request.setAttribute(ApplicationFilterFactory.DISPATCHER_TYPE_ATTR,"
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,Integer.valueOf(ApplicationFilterFactory.INCLUDE));
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,request.setAttribute(
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,"ApplicationFilterFactory.DISPATCHER_REQUEST_PATH_ATTR,"
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,servletPath);
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,"invoke(request, state.outerResponse, state);"
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,else if (name != null) {
7b93f573331df0e7dd92ab5ff5e36f3df7629cc6,f1ad272fc07042001086e1a8291adeab35ca074b,deleted,1,HttpServletResponse hresponse = (HttpServletResponse) response;
46055c585e222cbe503082f6cfe4e053a6aa52e3,5b825c66bd579728fd8ff9955b7522a74b5ab1ab,added,0,"log.debug(sm.getString(""aprListener.sslInit""), t);"
46055c585e222cbe503082f6cfe4e053a6aa52e3,5b825c66bd579728fd8ff9955b7522a74b5ab1ab,deleted,1,"log.debug(sm.getString(""aprListener.sslInit""));"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"protected long sleep = Long.getLong(""sleep"", 10);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"protected long complete = Long.getLong(""complete"",20000);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"protected boolean printthread = Boolean.getBoolean(""printthread"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"long maxwait = 0, minwait = Long.MAX_VALUE, averagewait = 0, totalwait = 0;"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,totalwait  += t.totalwait;
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"maxwait = Math.max(maxwait,t.maxwait);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"minwait = Math.min(minwait, t.minwait);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,if (FairnessTest.this.printthread)
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(t.getName()+"" : Nr-of-fetch:""+t.nroffetch+ "" Max fetch Time:""+(((float)t.maxwait)/1000000f)+""ms. :Max close time:""+(((float)t.cmax)/1000000f)+""ms."");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(""[""+name+""] Max wait:""+(((float)maxwait)/1000000f)+""ms. Min wait:""+(((float)minwait)/1000000f)+""ms. Average wait:""+(((((float)totalwait))/(float)totalfetch)/1000000f)+"" ms."");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(""[testDBCPThreads20Connections10] Starting fairness - DBCP"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(""[testPoolThreads20Connections10] Starting fairness - Tomcat JDBC - Non Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,this.datasource.getPoolProperties().setFairQueue(false);
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(""[testPoolThreads20Connections10Fair] Starting fairness - Tomcat JDBC - Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"System.out.println(""[testPoolThreads20Connections10FairAsync] Starting fairness - Tomcat JDBC - Fair - Async"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"long minwait = Long.MAX_VALUE, maxwait = -1, totalwait=0, totalcmax=0, cmax = -1, nroffetch = 0, totalruntime = 0;"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,totalwait += delta;
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"maxwait = Math.max(delta, maxwait);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"minwait = Math.min(delta, minwait);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,if (FairnessTest.this.sleep>0) sleep(FairnessTest.this.sleep);
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"""\n\tMax time to retrieve connection:""+(((float)maxwait)/1000f/1000f)+"" ms.""+"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"""\n\tTotal time to retrieve connection:""+(((float)totalwait)/1000f/1000f)+"" ms.""+"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,added,0,"""\n\tAverage time to retrieve connection:""+(((float)totalwait)/1000f/1000f)/(float)nroffetch+"" ms.""+"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,protected long sleep = 10;
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,protected long complete = 20000;
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(t.getName()+"" : Nr-of-fetch:""+t.nroffetch+ "" Max fetch Time:""+(((float)t.max)/1000000f)+""ms. :Max close time:""+(((float)t.cmax)/1000000f)+""ms."");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Starting fairness - DBCP"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Completed fairness - DBCP"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Starting fairness - Tomcat JDBC - Non Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Completed fairness - Tomcat JDBC - Non Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Starting fairness - Tomcat JDBC - Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Completed fairness - Tomcat JDBC - Fair"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Starting fairness - Tomcat JDBC - Fair - Async"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"System.out.println(""Completed fairness - Tomcat JDBC - Fair - Async"");"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"long max = -1, totalmax=0, totalcmax=0, cmax = -1, nroffetch = 0, totalruntime = 0;"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,totalmax += delta;
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"max = Math.max(delta, max);"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,sleep(FairnessTest.this.sleep);
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"""\n\tMax time to retrieve connection:""+(((float)max)/1000f/1000f)+"" ms.""+"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"""\n\tTotal time to retrieve connection:""+(((float)totalmax)/1000f/1000f)+"" ms.""+"
ba68a7b8de48f2528c4d7a39ec86f1b2c4e079c1,3abc8562fe3aa51c5f537a464f09166752d7a869,deleted,1,"""\n\tAverage time to retrieve connection:""+(((float)totalmax)/1000f/1000f)/(float)nroffetch+"" ms.""+"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (!pageInfo.isDeferredSyntaxAllowedAsLiteral()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"ELNode.Nodes el = ELParser.parse(expr.toString(), pageInfo"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,.isDeferredSyntaxAllowedAsLiteral());
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (!runtimeExpression && !pageInfo.isELIgnored()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"el = ELParser.parse(attrs.getValue(i), pageInfo"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (elExpression && deferred) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"err.jspError(n,"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"""jsp.error.attribute.deferredmix"");"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,}
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,} else if (((ELNode.Root) node).getType() == '#') {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (elExpression && !deferred) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,boolean expression = runtimeExpression || elExpression;
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,TagAttributeInfo tldAttr = tldAttrs[j];
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (tldAttr.canBeRequestTime()
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,|| tldAttr.isDeferredMethod() || tldAttr.isDeferredValue()) { // JSP 2.1
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (tldAttr.isDeferredMethod()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,String m = tldAttr.getMethodSignature();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,m = m.trim();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,int rti = m.indexOf(' ');
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,tldAttr.getName());
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (tldAttr.isDeferredValue()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,expectedType = tldAttr.getExpectedTypeName();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"tldAttr.getName(), expectedType);"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"tldAttr.getName(), expectedType, attrs.getValue(i));"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"jspAttrs[i] = new Node.JspAttribute(tldAttr,"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (deferred && !tldAttr.isDeferredMethod() && !tldAttr.isDeferredValue()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (!deferred && !tldAttr.canBeRequestTime()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"jspAttrs[i] = getJspAttribute(tldAttr,"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,} else if (pageInfo.isELIgnored()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"result = new Node.JspAttribute(tai, qName, uri, localName,"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"value, false, null, dynamic);"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"ELNode.Nodes el = ELParser.parse(value, pageInfo"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,if (el.containsEL()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,"Iterator<ELNode> nodes = ELParser.parse(value,"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,added,0,pageInfo.isDeferredSyntaxAllowedAsLiteral()).iterator();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,private TagInfo tagInfo;
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,this.tagInfo = compiler.getCompilationContext().getTagInfo();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (!pageInfo.isDeferredSyntaxAllowedAsLiteral()
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,&& (tagInfo == null
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"|| ((tagInfo != null) && !(tagInfo.getTagLibrary().getRequiredVersion().equals(""2.0"")"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""))))) {"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,ELNode.Nodes el = ELParser.parse(expr.toString());
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,boolean checkDeferred = !pageInfo.isDeferredSyntaxAllowedAsLiteral()
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"&& !(tagInfo.getTagLibrary().getRequiredVersion().equals(""2.0"")"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"|| tagInfo.getTagLibrary().getRequiredVersion().equals(""1.2""));"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,boolean deferredValueIsLiteral = false;
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (!runtimeExpression) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,el = ELParser.parse(attrs.getValue(i));
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,} else if (checkDeferred && ((ELNode.Root) node).getType() == '#') {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (pageInfo.isELIgnored()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,deferredValueIsLiteral = true;
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,}
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,boolean expression = runtimeExpression
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"|| (elExpression  && (!pageInfo.isELIgnored() || (!""true"".equalsIgnoreCase(pageInfo.getIsELIgnored()) && checkDeferred && deferred)));"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (tldAttrs[j].canBeRequestTime()
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,|| tldAttrs[j].isDeferredMethod() || tldAttrs[j].isDeferredValue()) { // JSP 2.1
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (deferredValueIsLiteral && !pageInfo.isDeferredSyntaxAllowedAsLiteral()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"err.jspError(n, ""jsp.error.attribute.custom.non_rt_with_expr"","
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,tldAttrs[j].getName());
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (tldAttrs[j].isDeferredMethod()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,String m = tldAttrs[j].getMethodSignature();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,int rti = m.trim().indexOf(' ');
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (tldAttrs[j].isDeferredValue()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,expectedType = tldAttrs[j].getExpectedTypeName();
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"tldAttrs[j].getName(), expectedType);"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"tldAttrs[j].getName(), expectedType, attrs.getValue(i));"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"jspAttrs[i] = new Node.JspAttribute(tldAttrs[j],"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (deferred && !tldAttrs[j].isDeferredMethod() && !tldAttrs[j].isDeferredValue()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,if (!deferred && !tldAttrs[j].canBeRequestTime()) {
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,"jspAttrs[i] = getJspAttribute(tldAttrs[j],"
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,ELNode.Nodes el = ELParser.parse(value);
de0e6e1e1df5106a514f9d1c1df672b9d63c2bd5,c45690b02fff7a865f237b5a9eb36ec42d8a648e,deleted,1,boolean deferred = false;
