fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
False,1,1,1,0,9,3,1268,1,0,19,17,0,1,False,1064565496,0,27dfc03f382e10301036850ac9ddbb9fa88bdd22
False,1,1,1,0,66,33,1680,1,2.044768519,2,18,1.489052913,16,False,1064570946,0,cfa61f3d39f10ef23152d6ef62b026b1cfc15548
False,1,1,1,0,66,33,1713,1,0,3,19,0,17,False,1064570946,0,cfa61f3d39f10ef23152d6ef62b026b1cfc15548
False,1,1,1,0,3,1,1088,1,17.36837963,2,20,1.057575895,2,False,1064571272,0,2992722bf49704c0e833b7ce2181cefbcb743224
False,1,1,1,0,3,1,1090,1,0,3,21,0,3,False,1064571272,0,2992722bf49704c0e833b7ce2181cefbcb743224
False,1,1,1,0,5,11,1274,1,0.22775463,20,727,5.390690111,371,False,1064585174,0,c2a4b4638e1490f72db76a8e05a320a961a1ffad
False,1,1,1,0,5,11,1268,1,0,21,727,0,371,False,1064585174,0,c2a4b4638e1490f72db76a8e05a320a961a1ffad
False,1,1,1,0,1017,0,1017,1,0,1,23,0,19,False,1064589038,0,a50b186b32e6333be6545cc3ab44e2ce08d8bdcc
False,1,1,1,0,1017,0,0,1,0,0,22,0,18,False,1064589038,0,a50b186b32e6333be6545cc3ab44e2ce08d8bdcc
False,1,1,1,0,7,3,2364,1,0,5,728,0,372,False,1066186679,0,12442181d6c349b192c6e89152ce311b59f10300
False,1,1,1,0,7,3,2360,1,20.15180556,4,728,1.049623345,372,False,1066186679,0,12442181d6c349b192c6e89152ce311b59f10300
False,1,1,1,0,2,2,370,1,0,3,25,0,21,False,1066234202,0,9335bf1f0e8d2b1a996015aabe5c89fe0c4f0415
False,1,1,1,0,2,2,370,1,36.61525463,2,24,1.027311021,20,False,1066234202,0,9335bf1f0e8d2b1a996015aabe5c89fe0c4f0415
False,1,1,1,0,625,623,1330,1,0,5,27,0,5,False,1066234450,0,e66edf04b63c61254a838102b673a0982a8d329f
False,1,1,1,0,625,623,1328,1,20.70375,4,26,1.048300429,4,False,1066234450,0,e66edf04b63c61254a838102b673a0982a8d329f
False,1,1,4,1.306593655,469,0,0,1,0,0,29.5,0,25,False,1066234509,0,e66edf04b63c61254a838102b673a0982a8d329f
False,1,1,4,1.306593655,469,0,117.25,1,0,4,33.5,0,29,False,1066234509,0,e66edf04b63c61254a838102b673a0982a8d329f
False,1,1,1,0,954,0,954,1,0,1,1,0,1,True, 1066248783,1,92e26d878fbbb55d236b7be038405f768b752fff
False,1,1,1,0,954,0,0,1,0,0,0,0,0,True, 1066248783,1,92e26d878fbbb55d236b7be038405f768b752fff
False,1,1,4,1.869729311,1084,0,0,1,0,0,3.5,0,3,True, 1066248897,1,825f005e9d65491155146945fc15f23428537d03
False,1,1,4,1.869729311,1084,0,271,1,0,4,7.5,0,7,True, 1066248897,1,825f005e9d65491155146945fc15f23428537d03
False,1,1,2,0.961236605,8,5,649,1,36.78616898,4,10.5,1.020388098,9,False,1066248969,0,8210cd087b659edb9d4d83b6aad8030130a81932
False,1,1,2,0.961236605,8,5,650.5,1,0,6,12.5,0,11,False,1066248969,0,8210cd087b659edb9d4d83b6aad8030130a81932
False,1,1,1,0,3,3,700,1,36.78782407,2,14,1.027182907,2,False,1066249112,0,e77fce046541c25cef7d9257bb541864559be47c
False,1,1,1,0,3,3,700,1,0,3,15,0,3,False,1066249112,0,e77fce046541c25cef7d9257bb541864559be47c
False,1,1,1,0,7,4,754,1,36.78881944,2,16,1.027182172,4,False,1066249198,0,3de6d8fd84f7470696bddafba11ce193749b9e60
False,1,1,1,0,7,4,757,1,0,3,17,0,5,False,1066249198,0,3de6d8fd84f7470696bddafba11ce193749b9e60
False,1,2,2,0.863120569,19,2,731.5,1,0,6,20.5,0,9,False,1066249303,0,6d9686563211cf24e05fa933584eaaa573fbe2c9
False,1,2,2,0.863120569,19,2,723,1,36.79003472,4,18.5,1.020385955,7,False,1066249303,0,6d9686563211cf24e05fa933584eaaa573fbe2c9
False,1,1,1,0,8,1,3337,1,0,13,23,0,1,False,1066249370,0,acc2f57c06d4b86465db0b6c988a190842b23590
False,1,1,1,0,8,1,3330,1,20.07081019,12,22,1.049823599,0,False,1066249370,0,acc2f57c06d4b86465db0b6c988a190842b23590
False,1,1,1,0,7,8,76,1,39.2172338,2,729,1.025498994,373,False,1066459013,0,0782eebc59f6d8bbbd5b3fab5a3a60c57155fadb
False,1,1,1,0,7,8,75,1,0,3,729,0,373,False,1066459013,0,0782eebc59f6d8bbbd5b3fab5a3a60c57155fadb
False,1,1,1,0,6,0,394,1,39.2203125,2,730,1.025496992,29,False,1066459279,0,204acb54bc6b91eed0253ba0705f7b2b544e8a9b
False,1,1,1,0,6,0,400,1,0,3,730,0,29,False,1066459279,0,204acb54bc6b91eed0253ba0705f7b2b544e8a9b
False,2,2,2,0.996910535,321,0,0,1,0,0,731.5,0,374,False,1066464867,0,ea212ee5dc8c0168233696bf806e543ffbee2cfe
False,2,2,2,0.996910535,321,0,160.5,1,0,2,731.5,0,374,False,1066464867,0,ea212ee5dc8c0168233696bf806e543ffbee2cfe
False,1,1,1,0,4,1,3344,1,2.815405093,14,733,1.355188673,185,False,1066492621,0,56932753e65e640fbef447b32d5e259f7880a337
False,1,1,1,0,4,1,3347,1,0,15,733,0,185,False,1066492621,0,56932753e65e640fbef447b32d5e259f7880a337
False,2,2,2,0.932111568,13,10,1740.5,1,0,20,734.5,0,375,False,1066495688,0,fd4fb80e2972e1b77360e0968b02d414316a0be3
False,2,2,2,0.932111568,13,10,1739,1,19.83860532,18,734.5,15.09802719,375,False,1066495688,0,fd4fb80e2972e1b77360e0968b02d414316a0be3
False,1,1,1,0,32,0,0,1,0,0,736,0,376,False,1066617836,0,130bbb3e3d5116eb7b483dd5eb62ddb9653750b5
False,1,1,1,0,32,0,32,1,0,1,736,0,376,False,1066617836,0,130bbb3e3d5116eb7b483dd5eb62ddb9653750b5
False,1,1,1,0,5,5,652,1,4.933194444,2,36,1.20270841,30,False,1066660737,0,68bfba7c0b81f38f9388e565059b531479c25648
False,1,1,1,0,5,5,652,1,0,3,37,0,31,False,1066660737,0,68bfba7c0b81f38f9388e565059b531479c25648
False,1,1,2,0.943733715,346,0,173,1,0,2,40.5,0,35,True, 1066660939,1,db83a251287ce52f52c5edefd60311d35751ec2e
False,1,1,2,0.943733715,346,0,0,1,0,0,38.5,0,33,True, 1066660939,1,db83a251287ce52f52c5edefd60311d35751ec2e
False,1,1,2,1,221,221,221,1,0,4,44.5,0,39,False,1066725068,0,864aed9c1dcba711e85f4cfed809956c81790a65
False,1,1,2,1,221,221,221,1,0.371116898,2,42.5,2.34728438,37,False,1066725068,0,864aed9c1dcba711e85f4cfed809956c81790a65
True,1,1,1,0,11,2,675,1,0,3,737,0,377,False,1067234766,0,dfab7e40f4fb80eb5c746d4870fe08812979e000
True,1,1,1,0,11,2,666,1,48.19585648,2,737,1.020748672,377,False,1067234766,0,dfab7e40f4fb80eb5c746d4870fe08812979e000
False,1,1,1,0,4,2,1274,1,0,3,738,0,378,False,1067323664,0,b0fe9842323a5bb907578496bbcdba90fc881b5b
False,1,1,1,0,4,2,1272,1,49.22476852,2,738,1.020314976,378,False,1067323664,0,b0fe9842323a5bb907578496bbcdba90fc881b5b
False,2,2,3,0.857430372,553,201,876,2,21.47791281,4,25,1.016933006,11,True, 1067443251,1,87762a85ca2ebfc216e0527641f566ceee96360c
False,2,2,3,0.857430372,553,201,993.3333333,2,0,7,28,0,13,True, 1067443251,1,87762a85ca2ebfc216e0527641f566ceee96360c
False,1,1,4,1.529383581,30,57,535.25,1,0,12,35.5,0,19,False,1067443363,0,45af9a0a7bbb0efc5d423d13df4a47863eda1bc7
False,1,1,4,1.529383581,30,57,542,1,13.82483796,8,31.5,1.037673739,15,False,1067443363,0,45af9a0a7bbb0efc5d423d13df4a47863eda1bc7
False,1,1,1,0,18,14,760,1,13.82206019,4,38,1.072348115,14,False,1067443424,0,38f6babf6dc697845686ccbbb711b3b4ac699469
False,1,1,1,0,18,14,764,1,0,5,39,0,15,False,1067443424,0,38f6babf6dc697845686ccbbb711b3b4ac699469
False,1,1,1,0,7,1,3356,1,10.97148148,18,40,1.091145394,2,False,1067443624,0,649e05cf6ec4aa110d2578a1aacaae9fd70a8909
False,1,1,1,0,7,1,3362,1,0,19,41,0,3,False,1067443624,0,649e05cf6ec4aa110d2578a1aacaae9fd70a8909
False,1,1,1,0,2,2,2016,1,0,3,739,0,379,False,1068353820,0,97ace020853027f673856ab7c40006cffb989a4f
False,1,1,1,0,2,2,2016,1,61.14787037,2,739,1.016353799,379,False,1068353820,0,97ace020853027f673856ab7c40006cffb989a4f
False,2,2,2,0.885612871,37,19,2872,1,0,26,740.5,0,380,False,1068783511,0,fcbbf3b34e27786b0e184230a21b44068613ab5a
False,2,2,2,0.885612871,37,19,2863,1,32.45475694,24,740.5,1.039944556,380,False,1068783511,0,fcbbf3b34e27786b0e184230a21b44068613ab5a
True,2,2,2,0.691289869,13,14,2414,1,32.00657986,26,742.5,1.08024113,381,True, 1069379947,2,c6c8e7137df616b3c830bba9eebda4aa87aa7fd9
True,2,2,2,0.691289869,13,14,2413.5,1,0,28,742.5,0,381,True, 1069379947,2,c6c8e7137df616b3c830bba9eebda4aa87aa7fd9
False,1,1,1,0,249,260,918,1,73.21665509,2,744,1.013658095,382,False,1069396563,0,1ffb4a7eaf7ba0d0d1271840b4dd5ae500929dbc
False,1,1,1,0,249,260,907,1,0,3,744,0,382,False,1069396563,0,1ffb4a7eaf7ba0d0d1271840b4dd5ae500929dbc
False,2,2,2,0.845350937,154,0,77,1,0,2,745.5,0,115,False,1069397585,0,800bc05b7cf3278d77e6cab913bf35596eba6746
False,2,2,2,0.845350937,154,0,0,1,0,0,745.5,0,115,False,1069397585,0,800bc05b7cf3278d77e6cab913bf35596eba6746
False,1,1,1,0,9,1,3388,1,0.231712963,24,747,5.315684316,189,False,1069399967,0,0280fffa2427b42f343897fe489fe1fb64dfe8e4
False,1,1,1,0,9,1,3396,1,0,25,747,0,189,False,1069399967,0,0280fffa2427b42f343897fe489fe1fb64dfe8e4
False,1,1,1,0,35,6,1727,1,0,3,748,0,384,False,1069401439,0,1caf0093c94ec100ca4c536df5ee1db27ac2cc22
False,1,1,1,0,35,6,1698,1,73.27309028,2,748,1.013647575,384,False,1069401439,0,1caf0093c94ec100ca4c536df5ee1db27ac2cc22
False,1,1,1,0,178,0,0,1,0,0,749,0,116,True, 1069405056,1,622ba16b81e5941574674bd6b25e4ae9e0e98cda
False,1,1,1,0,178,0,178,1,0,1,749,0,116,True, 1069405056,1,622ba16b81e5941574674bd6b25e4ae9e0e98cda
False,2,2,2,1,6,4,1881,1,0,30,750.5,0,117,False,1069405076,0,622ba16b81e5941574674bd6b25e4ae9e0e98cda
False,2,2,2,1,6,4,1880,1,0.029681713,28,750.5,17.87836095,117,False,1069405076,0,622ba16b81e5941574674bd6b25e4ae9e0e98cda
False,1,1,1,0,30,31,1756,1,0.047847222,4,752,21.89985486,385,False,1069405573,0,c5645d6784d20699dc8ee94fc556360695f21758
False,1,1,1,0,30,31,1755,1,0,5,752,0,385,False,1069405573,0,c5645d6784d20699dc8ee94fc556360695f21758
False,1,1,1,0,6,5,355,1,0,5,753,0,118,False,1069405960,0,58e79cc31063a0e564919ca21e7907a0ba97d794
False,1,1,1,0,6,5,354,1,0.010231481,4,753,98.73755656,118,False,1069405960,0,58e79cc31063a0e564919ca21e7907a0ba97d794
False,2,2,2,0.970950594,5,5,1055,1,0,14,754.5,0,119,False,1069406082,0,c51cfd86da44377554fbcc5ee697cc16b220e907
False,2,2,2,0.970950594,5,5,1055,1,0.00365162,12,754.5,154.3350562,119,False,1069406082,0,c51cfd86da44377554fbcc5ee697cc16b220e907
False,1,1,1,0,40,3,750,2,22.92805556,4,46,1.043614688,0,False,1069424235,0,97317f4a20bce3a60680e221f6fcda39f2e35175
False,1,1,1,0,40,3,787,2,0,5,47,0,1,False,1069424235,0,97317f4a20bce3a60680e221f6fcda39f2e35175
False,1,1,1,0,11,9,654,1,0,5,49,0,41,False,1069429667,0,8fd5875e6d39136510c084a244a91dcab83d4b03
False,1,1,1,0,11,9,652,1,32.04780093,4,48,1.031203389,40,False,1069429667,0,8fd5875e6d39136510c084a244a91dcab83d4b03
False,1,1,1,0,2,2,824,2,0,7,51,0,3,False,1069429705,0,8fd5875e6d39136510c084a244a91dcab83d4b03
False,1,1,1,0,2,2,824,2,0.063310185,6,50,16.7952468,2,False,1069429705,0,8fd5875e6d39136510c084a244a91dcab83d4b03
False,1,1,1,0,3,1,2370,1,0,7,756,0,387,False,1069435708,0,7c32eb2aa7664b2e98606d0248dac290912ab176
False,1,1,1,0,3,1,2368,1,37.60450231,6,756,1.02659256,387,False,1069435708,0,7c32eb2aa7664b2e98606d0248dac290912ab176
False,1,1,1,0,2,2,1754,1,0,9,757,0,388,False,1069436206,0,f95147f3e66eb3d23ebccb1abd9ad3eddee966f1
False,1,1,1,0,2,2,1754,1,0.348657407,8,757,3.868145001,388,False,1069436206,0,f95147f3e66eb3d23ebccb1abd9ad3eddee966f1
False,1,1,1,0,7,6,823,1,0,3,758,0,389,False,1069437119,0,7b3c4484410080681c6066485849e2223d6fb234
False,1,1,1,0,7,6,822,1,73.68605324,2,758,1.013571089,389,False,1069437119,0,7b3c4484410080681c6066485849e2223d6fb234
False,1,2,3,0.580137097,104,109,594.6666667,1,68.4587037,8,760,1.008401459,392,True, 1069443810,2,75ec9eb4c7332a0451ca7bb8e95db4da1b69b624
False,1,2,3,0.580137097,104,109,593,1,0,11,760,0,392,True, 1069443810,2,75ec9eb4c7332a0451ca7bb8e95db4da1b69b624
False,1,1,1,0,3,3,554,1,73.7750463,2,762,1.013554719,393,False,1069444808,0,13f1ea1f03ecea14f3e29c0a5a9c35bdd5b9491d
False,1,1,1,0,3,3,554,1,0,3,762,0,393,False,1069444808,0,13f1ea1f03ecea14f3e29c0a5a9c35bdd5b9491d
False,1,1,1,0,27,17,356,1,0.584236111,8,763,2.711636753,120,False,1069456560,0,e40914a5b69f2373879ff49a6a8d3c631374aea3
False,1,1,1,0,27,17,366,1,0,9,763,0,120,False,1069456560,0,e40914a5b69f2373879ff49a6a8d3c631374aea3
False,4,9,32,4.802836613,88,84,916.4375,1,15.39358073,72,707.5,1.009544799,113,True,1069456846,3,
False,4,9,32,4.802836613,88,84,916.5625,1,0,104,707.5,0,113,True,1069456846,3,
False,1,1,1,0,6,3,881,1,0,3,764,0,394,False,1069459963,0,c49f1870a9b34492aba9904200b68968f938b0d0
False,1,1,1,0,6,3,878,1,73.95045139,2,764,1.013522568,394,False,1069459963,0,c49f1870a9b34492aba9904200b68968f938b0d0
False,1,1,1,0,30,7,1777,1,0,11,765,0,395,False,1069461345,0,c9a69669cbdcd6f382f6dab32ee9598caaff23fc
False,1,1,1,0,30,7,1754,1,0.290960648,10,765,4.436890887,395,False,1069461345,0,c9a69669cbdcd6f382f6dab32ee9598caaff23fc
False,2,2,2,1,8,4,1893,1,0.357916667,38,766.5,2.460848522,121,False,1069461742,0,0246a0f5ff5f62db1ab4988f6052389e4b94fc8b
