fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
False,1,2,3,1.548238409,196,0,0,1,0,0,135,0,100,True, 1196648302,1,2a0115ab98d1d2b4deb565d74c5df68d1df57fb0
False,1,1,1,0,35,0,0,1,0,0,137,0,101,False,1196648896,0,ee4524950d3b69dc8d3862413127f4c3e516471d
False,1,3,4,1.245058026,173,3,8.5,1,7.293912037,5,139.5,1.040789094,105,True, 1196685860,1,70547052c3a275f2e756503f3d051cab7b5168dd
False,1,3,7,2.56661225,430,12,23.85714286,1,0.030188492,2,145,6.122482513,112,True, 1196694989,1,168a3e6f7cbd608c51c4c48cbaae75033774c213
False,1,2,4,1.691605424,57,13,36.75,1,0.712907986,5,150.5,1.569849136,116,False,1196695158,0,c2ed374e1ea17dfb66e76dd691160a154ed5f881
True,1,1,1,0,2,2,14,1,0.13349537,3,153,8.49089648,117,False,1196697394,0,bd033deb909b9865677be3a863bf5f2a6ef6e212
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1196775213,0,105ff9804b80873da68dd997139efa1eb9bd731d
False,1,3,10,2.885127662,117,105,124.2,1,4.966315972,12,158.5,1.058959688,127,False,1197063423,0,a670fb1717c41fd215f77d8732867b71672cd332
False,1,6,11,2.765380441,128,223,79.36363636,1,2.708765783,17,169,1.07087771,138,False,1197067731,0,ea5e04e7ac5c07c6c863a5f0b122cc887df5a465
False,1,1,1,0,0,11,157,1,0.120358796,3,175,9.308491201,139,False,1197073822,0,2c1374da8fb395e854b9df705054d054112ab4a5
False,1,10,23,3.866825534,917,1219,69.17391304,1,1.634729771,38,187,1.081119382,162,True, 1197209827,2,0ababb60fe3505f310e8182671057752e5454354
False,1,7,27,4.482955419,949,406,45.62962963,1,2.388852023,30,212,1.020183162,189,True, 1197263479,2,39d31e087eb6c95037801a7cf1792e0f24a4faa5
False,1,1,6,2.54224682,323,0,0,1,0,0,228.5,0,195,True, 1197263681,1,96a14151eb11f64d283e9047265facb8cd7a475c
False,1,1,4,1.920834763,118,0,0,1,0,0,233.5,0,199,True, 1197263856,1,850c8c7ce37afb8d2e0062074aad1e46eed04026
False,1,1,1,0,2,2,37,1,0.003738426,1,236,268.4922601,200,False,1197264004,0,1b23c0b37b73c4b5b48a7a2e64391512200e9098
False,1,1,2,0.811278124,4,0,71.5,1,0.005844907,2,237.5,129.3168317,202,False,1197264186,0,a13978994c997743657d52d7a997e430dc310e4a
False,1,6,11,3.202980964,71,81,92,1,3.136346801,23,244,1.051913624,213,False,1197269939,0,2c9e93a90715c54d9e22a589713d3e996395abb9
False,1,1,6,2.584302398,179,0,0,1,0,0,252.5,0,219,True, 1197270253,1,778f53c733b9c9ed97b70c094d57bec430212c8d
False,1,1,1,0,0,4,104,1,0.080150463,2,256,13.4765343,220,False,1197270404,0,a99f021694da6f4d710c4711e106391ca5086b92
False,1,1,1,0,2,1,66,1,0.105578704,1,257,10.4716071,221,False,1197272601,0,d76d3b53e6fc0c8d3858b2f657c452e64cff32dd
False,1,1,1,0,2,2,44,1,0.729490741,2,258,2.370819318,222,False,1197272855,0,5a547577c4040e886538f6c3fa8e5e96bfc692c8
True,1,1,1,0,1,1,130,1,0.06494213,7,259,16.39832472,223,False,1197275550,0,4aa9ddb95690805419b67c44a1bf3797f39060c7
False,1,1,2,0.999963716,141,0,0,1,0,0,260.5,0,225,False,1197275619,0,3ae8d545111cd6d1421d1bdb346d83fa58219149
False,1,3,3,1.558871848,20,0,134.6666667,1,0.098290895,11,263,8.762301188,228,False,1197276453,0,c3e0e0b9ba98a4a1d65e3072a890cf8006961e18
False,1,2,2,0.995252549,185,0,0,1,0,0,265.5,0,230,False,1197277380,0,1e80d373bf7f38d4e6e1bb78f4b22c8d915fecf6
False,1,1,1,0,3,0,23,1,6.847800926,4,267,1.146032283,231,False,1197277510,0,c4a72f1436beca73d23fe2396c8b36c6da9b1a3d
False,1,3,13,3.247211752,545,0,0,1,0,0,274,0,244,True, 1197328182,2,0e9a93ef424576d03382b9290b81df48c45902d2
False,1,7,27,4.482955419,949,406,45.62962963,1,2.388852023,30,212,1.020183162,189,True,1197349879,3,
False,1,7,18,3.554121458,430,209,51.33333333,1,2.329590406,20,289.5,1.036432952,262,False,1197358386,0,8de7ba3d9ff3ffe868632bf3a69025ceef2d333e
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197358421,0,8de7ba3d9ff3ffe868632bf3a69025ceef2d333e
False,1,16,53,5.06957584,1404,333,47.22641509,1,2.493359102,67,325,1.052601519,315,True, 1197488139,2,aa7c51ad76c09037ea9a3be076719c64f8a94a41
False,1,1,1,0,5,0,14,1,9.17005787,4,352,1.109050566,316,False,1197489687,0,d94642b819b113e026b6b07e1141c927f314d0cb
False,1,1,1,0,0,16,101,1,1.987361111,6,353,1.503179817,317,False,1197659847,0,cfe5c53b99e20f82d915d9c4788b4f2e55250a2b
False,1,1,1,0,7,0,172,1,1.990092593,1,354,1.502489183,318,False,1197660083,0,b172886f798f24db3fe7e7833e0142802dc561a5
False,1,2,2,0.807408414,0,206,103,1,2.74291088,3,355.5,1.234254853,320,False,1197660250,0,793a5be94d1e9fbabb2b9a5655ccb13c27ca62c0
False,1,4,8,1.979469421,241,227,54.375,1,1.253200231,9,360.5,1.287165195,328,False,1197661165,0,ff97fa572b53a03083c4a3bf539963218fa4ea7a
False,1,1,6,2.046107125,41,71,25.16666667,1,1.669743441,5,367.5,1.273106938,334,False,1197661258,0,c16ab8fa63be7bc34daad907741e324d9506c577
False,1,1,3,1.419556299,13,13,10,1,28.08521991,3,372,1.021759171,337,False,1197667644,0,592f28f0e3c94731b3b01f8aa37fe8dc40f291c1
False,1,1,1,0,1,1,42,1,4.348587963,1,374,1.229959704,338,False,1197734104,0,627534bf27258d014bb6ec02b888156c48ea525a
False,1,3,5,2.054585169,11,1,89.6,1,3.370706019,5,381,1.149322197,347,False,1197734436,0,96d13da7f3b37174aab07dae86fb778a40574e81
False,1,1,6,2.041430528,81,130,40.5,1,2.042561728,7,386.5,1.205282483,353,False,1197734517,0,2cd6518a5a198d36c95813b98c3f8c4c05e238fc
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197734806,0,67f094945dd9c9b404ef222a250e3eb97cf601bf
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197735009,0,9244eb1a7d4d8ac98b7688b4010d6a251c833355
False,1,1,1,0,7,0,0,1,0,0,390,0,354,False,1197735232,0,f7ca532c7b1b93bdc0d599a2ce467bda5bc29f0d
False,1,1,1,0,110,0,0,1,0,0,391,0,355,False,1197735764,0,8696cd72a6791b16f8ba32f8c4e6004cf0b8d8c9
False,1,1,4,1.999963716,141,141,35.25,1,2.664282407,2,393.5,0.867292371,359,False,1197736007,0,a55b9dec2f51b90d2be44d6e487d5668c8f36adf
False,1,1,1,0,45,0,0,1,0,0,396,0,360,True, 1197742698,1,2290442e27dfbbf7ad99e2c8a408967d4e3bda79
False,2,54,242,7.512363358,7400,7400,30.5785124,1,2.663292154,229,517.5,1.004002889,120,False,1197743149,0,c8259e436c28bc332f63dd54296818790b8d9049
False,1,2,3,1.267770216,0,42,54,1,0.005601852,3,640,110.0909091,123,False,1197743633,0,dea2a5a7fdabca778ca8a109587166453ab80ccb
False,1,1,1,0,1,1,121,1,0.016481481,1,642,61.6741573,124,False,1197744573,0,604597f0ee46979051ae6d1e4e2a43c435ce937f
False,1,6,20,3.319002351,470,388,45.85,1,0.029134259,14,652.5,5.974068201,144,True, 1197746745,1,04f48fc6658b71c94001484b9a5b7ed8fea313f6
False,1,1,1,0,29,0,0,1,0,0,663,0,145,False,1197829301,0,bd81e7e4411bae564f4f1eaae507a80e490f788d
False,1,1,2,0.721928095,19,1,130,1,0.998078704,2,664.5,1.751443746,147,False,1197829383,0,d520ce9f85485b70bf99a203f56aec4e840a8ed4
False,1,1,1,0,17,2,162,1,0.998842593,1,666,2.001158749,148,False,1197829449,0,1b4e3ce6662056158187d9430127ec061d58b90d
False,1,1,1,0,0,1,110,1,0.99912037,1,667,2.000880404,149,False,1197829473,0,1b4e3ce6662056158187d9430127ec061d58b90d
False,1,2,6,2.08117697,43,20,109.1666667,1,0.966161265,9,670.5,1.423892349,155,True, 1197829622,1,8d47f20d7df016196d10033f7ab498ea71612dd7
True,1,1,1,0,22,8,355,1,1.001469907,1,674,1.99853225,156,False,1197829676,0,8d47f20d7df016196d10033f7ab498ea71612dd7
False,1,1,1,0,3,12,49,1,0.960659722,1,675,2.040951314,157,False,1197829746,0,e28a5fcd576e945e9c74b11d18fe976a4b0fb40b
False,1,1,1,0,50,0,0,1,0,0,676,0,158,True, 1197829775,1,e28a5fcd576e945e9c74b11d18fe976a4b0fb40b
False,1,1,4,1.940627508,134,0,0,1,0,0,678.5,0,162,False,1197830073,0,b45d80a32e05d2a30f12224222ac2ca2f5f55500
False,1,1,5,2.287111973,160,0,0,1,0,0,683,0,167,False,1197830102,0,b45d80a32e05d2a30f12224222ac2ca2f5f55500
False,1,2,3,1.323225938,244,0,0,1,0,0,687,0,170,True, 1197830720,1,15204d4f015f29ca5da3998cd80f8884e63ed739
False,1,1,5,2.287111973,0,160,32,1,1.013969907,5,691,1.45037497,175,False,1197830756,0,ccb4794e9393fb90c42605e69013e4b320c77045
False,1,1,1,0,1,1,206,1,0.013449074,2,694,75.3545611,176,False,1197830784,0,ccb4794e9393fb90c42605e69013e4b320c77045
False,1,1,1,0,1,1,9,1,1.018217593,1,695,1.98210835,177,False,1197831123,0,3513dd2bacf673c7fa45a8eeea182b0f6900a50e
False,1,2,2,1,2,2,19,1,1.239131944,2,696.5,1.60526242,179,False,1197850210,0,01e80df32a244a35e5c79bfccb9bed3e7abc2d77
False,1,2,8,1.782865413,303,0,0,1,0,0,701.5,0,7,False,1197850638,0,83711e23ca75cb5593308563fba7e328eee84d9a
False,1,3,11,3.182728397,296,1,4.181818182,1,0.010881734,2,711,10.11376382,18,False,1197855809,0,00f9885b71bdb099fdcd95ca30e0e260932de244
False,1,2,9,3.12354158,0,294,32.66666667,1,0.299130658,9,721,2.050273454,188,False,1197855934,0,ff2534e659cef1de276e4ab77c8f78693af6d392
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197856035,0,7ee6d1e1811caf70dc2a58f0590e0751e4ad5f6c
False,1,1,1,0,1,1,27,1,0.112476852,2,726,9.890718255,19,False,1197865527,0,881ca48234a56707f51d41bcf2c44834f060e982
False,1,1,1,0,1,1,20,1,0.113541667,2,727,9.80733945,20,False,1197865619,0,a8b61be10036840d4ac8cd65d93fa45468827f6e
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197865798,0,420597f020b13d88868813bb2542054ad55f9fda
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197865884,0,04f42bf94070ba2e864cd2c7cd895fdfb082fae1
False,1,10,23,3.866825534,917,1219,69.17391304,1,1.634729771,38,187,1.081119382,162,True,1197901027,3,
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1197911690,0,3edd1e777145737b5c30bc4306c41b46d3cc6cf7
False,1,1,1,0,13,0,0,1,0,0,728,0,0,False,1197911703,0,3edd1e777145737b5c30bc4306c41b46d3cc6cf7
False,1,7,17,3.691950284,207,165,89.47058824,1,1.695713508,20,737,1.104003634,205,True, 1197952336,2,2ad8a6ea278bc6a0d53e159c23159a199e5236b0
False,1,1,1,0,9,1,38,1,1.518668981,1,746,1.65847134,21,False,1197987022,0,dcf0078cc47aa6e945b980dadcb2019fa3b4aea5
False,1,1,1,0,1,1,90,1,2.918726852,1,747,1.342615137,206,False,1197995327,0,e174a9222a3598dd650356ef92a897e5798c732d
False,1,1,1,0,7,0,362,1,0.499143519,3,748,3.003431804,207,False,1197995462,0,88482aa129631beb9cf571dad1133284b712169e
False,1,1,2,0.918295834,6,0,86,1,0.499513889,4,749.5,2.501459753,209,False,1197995494,0,88482aa129631beb9cf571dad1133284b712169e
False,1,2,4,0.969160146,83,17,95.75,1,2.667578125,7,752.5,1.192875854,213,True, 1197995602,2,e0424b7f4ed4380ef69f1372d38d96a768fd2602
False,1,1,3,1.506898152,90,0,0,1,0,0,756,0,24,True, 1197995826,1,fc16b90f9423352292d56a6efb9782140ec88264
False,1,4,15,3.533334966,433,194,41,1,1.574158179,13,765,1.102420571,228,True, 1198094904,1,2dbd2c169dcbfa3b9cfc2ac29b50175404a667af
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198254249,0,ae9f7273d7ecd717667552bb7384c9dd9b7e8140
False,1,2,3,0.978850258,82,54,159.3333333,1,4.051242284,7,774,1.11972953,231,False,1198261340,0,184a91e3e3cedffd4c671da15a334cd8c3690c83
False,1,1,1,0,4,1,134,1,3.121840278,3,776,1.320323883,232,False,1198265221,0,3ad89f10742136d2a5d3327663a298bc732bca1b
False,1,1,1,0,4,2,44,1,4.858136574,1,777,1.20584024,25,True, 1198275552,1,58836bcc50101cd01892e0d5939ebb47bc762793
False,1,2,3,1.112511951,72,9,221.3333333,1,2.586084105,10,779,1.586539002,235,False,1198340814,0,aee08797afe19de8a6c5697f6ffc733ef147511e
False,1,3,3,1.448815636,3,4,36,1,5.073746142,3,782,1.140066781,28,False,1198340853,0,aee08797afe19de8a6c5697f6ffc733ef147511e
False,1,1,1,0,1,1,347,1,1.877777778,6,784,1.532544379,236,False,1198503054,0,2b26ac53f59f269ad00bc96d83662a0528a7d07c
False,1,2,9,2.567729069,302,57,82.66666667,1,2.789395576,13,789,0.831156167,245,True, 1198624800,1,ffc695584125906ab51caa51c4d30d9ba814523c
False,1,1,1,0,1,0,97,1,10.20622685,1,794,1.097979402,246,False,1198624967,0,b73a946815f1657b58550bbcf962411bf3222360
False,1,3,3,0.871095535,15,12,162,1,7.72623071,7,796,1.403038432,249,False,1198704579,0,4a1d5fc4d7c13ac2ea20ba42a0deb065769506b4
False,1,1,1,0,0,98,98,1,0.931087963,2,798,2.074012381,250,False,1198705413,0,f9f5a60a6759005b1fedbc3547599c7551a7c80d
False,1,1,1,0,21,12,78,1,11.14203704,1,799,1.089750195,251,True, 1198705821,2,4a5f737d1deac020034bfde868762d456269c15e
False,1,1,1,0,7,5,104,1,11.14847222,1,800,1.089698389,252,False,1198706377,0,f78cae327d539d85cb8d69006fc5a0b222fb0019
False,1,2,3,1.131776549,36,21,128,1,6.787322531,6,802,1.065530793,255,False,1198708139,0,1989e515809525c6cec58ec92fc6d9f0286196ec
False,1,1,1,0,1,1,106,1,0.024733796,3,804,41.43051006,256,False,1198710276,0,076a88eb415e43c92e3ee499c06e8eed60dba6dc
False,1,2,2,0.970950594,3,2,66,1,1.358501157,4,805.5,1.746057983,258,False,1198782685,0,5c5bcdf2fc3752d138a2abc1ab6ce66365cf15ce
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198786491,0,28066ea31ccaae9bc58014ae375b22d432c11aee
False,1,1,1,0,1,0,62,1,9.680625,1,807,1.103299116,259,False,1198788742,0,e438697a7ef64086028d3f2d9a6b20cc8b96bb14
False,1,1,1,0,1,1,107,1,12.10427083,1,808,1.082615468,260,False,1198788958,0,81d4ff5d43fa0a5c42abf97d9ae574a2d80cf007
False,1,1,3,1.293509453,169,0,0,1,0,0,810,0,263,True, 1198806657,1,03ce9b436acb31623656a91e03d920a27417d052
False,1,1,1,0,1,1,107,1,0.208402778,2,812,5.798400533,264,False,1198806964,0,28d4f8bc1773063473a86d2f2b1a25705581bb2e
False,1,1,7,2.684435972,393,0,0,1,0,0,816,0,271,False,1198807302,0,49b636109578c25bba5630348e69d1e59f8d0052
False,1,1,2,0.980947013,45,29,34,1,6.158883102,1,820.5,0.540591775,273,False,1198807404,0,cafe82e945514eb72a8728ee8b0aab4d79d51a22
False,1,1,1,0,2,1,259,1,1.24150463,2,822,1.805474242,274,False,1198811845,0,f7fb1c0e6deeeba5977fa2e5e7b3f121b6756722
False,1,1,1,0,2,0,260,1,0.005289352,3,823,190.059081,275,False,1198812302,0,80d029a93866ba8d8d410f69cd68356a95dfcbf1
False,1,1,1,0,2,2,107,1,0.063449074,3,824,16.76067129,276,False,1198812446,0,e50d45322ca29fc3ba32a93222e31be88209f426
True,1,1,1,0,5,0,107,1,0.003969907,4,825,252.8950437,277,False,1198812789,0,bad2314095484bd34b6a69cf09f0a619caf15c8d
False,1,1,1,0,1,1,262,1,0.008680556,4,826,116.2,278,False,1198813052,0,a1ffb9f6c4e70a2720eeab485e447a85e9f49c6c
False,1,1,1,0,18,4,302,1,2.181412037,8,827,1.458418668,279,False,1198813274,0,d109d80bd125e553bf502bc970c1ebfb32ca9bca
False,1,1,1,0,4,1,106,1,1.196030093,4,828,1.836099364,280,False,1198813613,0,2204f75e435e636c6a3a8af32238a9b3dd97f4df
False,1,1,1,0,3,1,13,1,10.87408565,1,829,1.091961755,1,False,1198851224,0,da75561f643cf34f5b972039e10dfd85afc330eb
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198851445,0,b855d4add01fd5ea9e1c0c1f30065a1c7f6f08cd
False,1,1,1,0,121,0,0,1,0,0,830,0,281,True, 1198854244,1,9466893b7b261b56deb3d722b083da426d400e43
False,1,8,27,4.228783726,362,354,51.07407407,1,7.805208762,36,844,0.715099941,308,False,1198857152,0,c11b35456cf62272f5b7d4e4880d7d70b326b6b7
False,1,2,4,1.842370993,7,7,40.25,1,9.998229167,6,859.5,1.065818471,32,False,1198857395,0,3959f72b93394ab89cce38b3281d5cf1e1be7a22
False,1,3,3,1.043944967,136,0,24.33333333,1,4.309591049,1,863,0.71823124,311,True, 1198860195,1,e9df7252195e4da33138ee4da0c724154646a9f0
False,1,1,1,0,58,0,0,1,0,0,865,0,312,False,1198863614,0,332f078e8172aacd119cf57ad3354575d460e982
False,1,1,2,0.901170196,60,22,72.5,1,0.484936343,4,866.5,2.040038946,314,True, 1198865048,2,a7cfbe7753a6a26d48b7b81428eed65e9965768d
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198865253,0,3a35ec794db1bf73f0f3fc5e6d11c22d9ab82645
False,1,3,4,1.578879832,46,20,87,1,1.232662037,5,869.5,1.698187443,318,False,1198867856,0,6906219773ac809c3edeae0c256d4e95dedb5eed
False,1,1,1,0,14,6,121,1,0.162199074,1,872,7.165263308,319,False,1198868258,0,948e0f7ac75880768c3b1cda4759ff254d2074f6
False,1,1,1,0,1,1,113,1,0.041319444,4,873,25.20168067,320,False,1198868618,0,bd749cc04f1a80aa5422bca2eb5664af424c3d91
False,1,1,1,0,1,1,61,1,13.03074074,1,874,1.076741608,321,False,1198869005,0,1a3cbc41a1f954df86f84f8fbf2da8cd0cab94ef
False,1,1,1,0,30,7,59,1,0.108009259,1,875,10.2584655,322,False,1198869527,0,2ce03bc07b59984db172845eaaaa46a6ef589ca4
False,1,1,1,0,2,2,113,1,0.013587963,5,876,74.59454855,323,False,1198869792,0,40a44a7e2548a4cda70bbdd909bab9eee325de66
False,1,9,31,4.480564051,833,854,63.48387097,1,4.833446461,46,892,1.794081198,354,True, 1198878119,2,17550340dfbe7240033655286f8c37a92d51cf3f
False,1,1,1,0,2,1,49,1,0.003252315,1,908,308.4733096,355,False,1198878400,0,618e228392ff142328e1a500784b397a91011ee6
False,1,5,12,3.347995474,277,586,68.08333333,1,7.026389853,17,914.5,3.07627647,367,False,1198881139,0,5dccbf75168f0be6cc6b08b128b64c0088cd2570
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1198881237,0,70f32a94dec44a88927e5cdbd4b27878172d6035
False,1,5,12,2.744657151,142,143,61.5,1,4.399113619,15,926.5,1.555952458,379,True, 1198881831,1,228250a97708a3257fd4be47da6185126729cb7e
False,1,1,1,0,2,2,112,1,3.617824074,5,933,1.276409239,380,False,1199125369,0,8148a01ca6b36a295c652b7afea30d79233bb357
False,1,1,1,0,2,2,109,1,3.775891204,5,934,1.264838139,381,False,1199139850,0,154683fbc72173b96e66a03d68ea0a727b781e75
False,1,2,3,0.710440694,57,1,21,1,3.655115741,2,936,1.121595177,384,False,1199281005,0,a31d2a153d454bca822606de84cdc8973ad1128a
False,1,3,6,2.373516377,13,20,125.1666667,1,6.078273534,27,940.5,1.18205585,390,True, 1199286718,2,1cfef8def3d8ef1a44a70088adde946f51c9b60d
True,1,1,1,0,3,3,108,1,0.005613426,7,944,179.1443299,391,False,1199287203,0,55b038412fe67b01089e2d3175b6dfd87b0cb9dd
False,1,1,1,0,2,1,108,1,0.00287037,8,945,349.3870968,392,False,1199287451,0,acd86b863a4f3aa8fbdad6c0d114c329d0f604f3
False,1,6,12,3.056533305,199,106,89,1,5.53946277,29,951.5,1.045683641,404,True, 1199292956,2,0377856bd1ca31b38862450ee6efcadda9e0dedd
False,1,1,1,0,81,0,0,1,0,0,958,0,405,True, 1199299476,1,6e1ca5edfcec27a3c6e54fd7a4d42a4d08572371
False,1,1,1,0,132,0,0,1,0,0,959,0,406,True, 1199301267,1,5c6e833265c588951e5b856d61c0f2419bef0e7b
