fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug,author_date_unix_timestamp,commit_type,commit_id
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1232062045,0,da35c4111241c7c73109b6e051bf0bc155d1a2dd
False,1,4,5,1.76014203,164,0,31,4,0.507858796,14,2,1.187236626,4,True,1232120529,2,96f50d2a787ec677b91ecfe9d059e4b3c98ef71f
False,1,1,1,0,1,1,35,4,0.005173611,1,5,194.2885906,5,False,1232120976,0,fc8135cddc649055499f5b700030a26c05dc87d7
False,1,10,23,3.668519705,169,81,10.82608696,1,2.905621477,19,189,1.038007693,89,False,1232122143,0,4fdfedbf31c7d8e8e7e9fca0c88a4325da5bd0de
False,1,3,4,1.463789454,83,0,38.75,4,0.206678241,19,7.5,26.02350069,9,False,1232122259,0,9cba3dfe424341db19286f2d20bc178b2c6a0870
False,1,3,4,0.957370276,41,12,71.5,4,0.056006944,19,11.5,9.538854122,13,True,1232126233,2,a3307fc97a39841fd33137b1178e38e7850ec814
False,1,1,1,0,3,0,0,1,0,0,18,0,1,False,1232133130,0,936155c758a95ea915d8927a3eaa249d20cf27ef
False,1,5,6,2.028136402,65,33,69,5,2.222924383,9,21.5,1.199793889,7,True,1232140889,2,26fba17a7819ea1f2638c8f6d17200d8e5dd0fd0
False,1,3,9,2.857397586,294,0,22.11111111,4,0.076044239,24,18,3.178629147,22,False,1232144619,0,9bbd156e490bef0f24c00ddffc46464ed8a888e3
False,1,3,4,1.461254335,34,31,56.25,5,0.036576968,22,26.5,21.22932659,11,False,1232146346,0,ba991691a61aa1792f6358e84d76b2fa68253380
False,1,15,32,4.026258319,663,69,10.21875,1,0.494267216,24,216.5,1.590668845,121,False,1232147557,0,15f0d1f2015e34848db5ce2a2186454fd6c303f9
False,1,16,40,4.158636379,338,466,22.775,1,3.011890625,57,252.5,1.004224936,161,False,1232379801,0,01130b2c5ddfbafbd34291d977f23514adfea11a
False,1,3,9,2.878995817,46,29,79.44444444,1,3.681643519,9,277,1.085377578,63,False,1232380063,0,fb3867300ca73af2d700430b7c40e6acd8da8044
False,1,1,1,0,1,1,24,1,0.001666667,2,282,601,64,False,1232380207,0,71ec529e9a705e7433561925c1c6a916e5e81fa5
False,1,4,6,1.639736228,12,78,70,5,2.874375,27,25.5,1.138524239,28,False,1232382233,0,9ffd61b47e7856aef8b0b6e40349011a9658f6fb
False,1,2,4,1.985228136,28,28,84.5,5,2.284866898,22,30.5,1.181549891,32,False,1232401435,0,2e6419139d2cb623e6e28c28a072a84c76016571
False,1,4,8,2.662379171,85,5,59.625,5,2.954699074,27,286.5,1.092566813,26,False,1232406776,0,4379629a50e70e66823be52ebda96988b3aa0034
True,1,1,1,0,6,5,30,4,3.736296296,1,33,1.267644726,33,False,1232467435,0,6c09d798c82c98cd153e4e3cc3bdefbff13ee4b7
False,1,2,2,0.721928095,5,0,109.5,5,1.693773148,22,291.5,1.442798376,28,False,1232553118,0,129ab3618ead89b577b10de686d83e2cb50caa77
False,1,3,3,1.076843216,26,8,26.66666667,5,4.840115741,9,30,1.125590923,14,True,1232562713,2,657c9d9380c5cdda97ad55218a08f7ab24587154
False,1,1,1,0,1,1,31,5,0.16068287,2,293,7.223438738,29,False,1232567001,0,109c2d726e3fadd6bbc16a412d24f62b4950078a
False,1,4,6,1.344044227,176,33,57.16666667,5,1.945499614,37,36.5,1.31699136,39,False,1232574437,0,650f4f86e197c5ea41474ae7cfb62af514410ad9
False,1,1,1,0,1,1,60,2,6.266828704,2,60,1.159570342,60,False,1232577162,0,7f828f220538533495b7b601e3a42203ff2e776b
False,1,1,1,0,2,1,108,2,6.267696759,6,61,1.159548242,61,False,1232577200,0,c960f28f7b24c037f1b135a82ea441fe72fbbefb
False,1,1,1,0,6,1,46,3,7.016608796,3,62,1.14251899,62,False,1232577236,0,c960f28f7b24c037f1b135a82ea441fe72fbbefb
False,1,2,2,0.918295834,6,3,100,5,0.053958333,6,40.5,14.8996139,41,False,1232579099,0,850e0b24d875dfabb31f14e20a17c4c8b22c5c13
True,1,4,4,1.404678473,3,15,71.75,5,0.216747685,35,33.5,3.375026919,18,False,1232584371,0,d867f6a399e8baad49e65293fc9e15c72ad6862c
False,1,3,18,3.6633415,80,135,35.05555556,5,2.905516975,58,44.5,1.039832958,36,False,1232587078,0,69700210a9f6ca62e9e14a1ac04c073070cc4499
True,1,1,1,0,0,2,41,5,0.571145833,5,42,2.750866314,42,False,1232636425,0,8a48a51e9b69d4d5124e4c039e1d15be8ad768f3
False,1,2,2,0.845350937,16,6,99.5,5,0.413784722,10,43.5,2.274840561,44,False,1232643513,0,261600e16b1e478786a991adec086eada5317368
False,1,3,3,1.076843216,26,8,26.66666667,5,4.840115741,9,30,1.125590923,14,True,1232649113,3,
False,1,3,3,1.172308149,52,81,69.66666667,5,0.049691358,12,46,12.18012422,47,False,1232649953,0,58a8fc5829e92775d99b815266f8fe177f739b4b
False,1,5,6,2.028136402,65,33,69,5,2.222924383,9,21.5,1.199793889,7,True,1232659289,3,
False,1,2,2,0.216396932,29,0,94.5,5,0.438877315,24,294.5,2.13927055,31,False,1232660209,0,b7368cc4e04da10b3879494fa8b15e8d60b74945
False,1,3,7,2.385772843,184,2,20.42857143,3,0.067281746,15,111,4.202510848,10,True,1232660302,3,
False,1,4,9,2.749830938,402,35,30.33333333,5,0.131293724,34,52,1.736039578,56,False,1232662231,0,895a4d767596206228edf3d8b52ceb45b2c7e785
False,1,1,1,0,0,57,57,5,3.018877315,2,57,1.33124897,57,False,1232662266,0,895a4d767596206228edf3d8b52ceb45b2c7e785
False,1,1,1,0,0,9,206,5,0.710196759,26,58,2.408060494,58,False,1232723592,0,dde206517f394b70918326ed0f4279891e18d891
False,1,3,7,2.585675595,10,22,72.14285714,5,7.396137566,13,62,1.246551714,65,True,1232726856,2,0d0a66d2d1def461de708b22421decda9f9fea41
False,1,1,1,0,1,0,242,5,6.815,5,63,1.146735143,63,False,1232729705,0,804d199df8a5cf766629f927b3be11ff0f64ce04
False,1,1,3,0,0,0,0,1,0,0,65,0,66,False,1232729899,0,33a6e0813f494cbd86ce11b0b1cb60139dc8fee4
False,1,1,1,0,3,0,60,1,14.84480324,2,67,1.067363641,67,False,1232729924,0,33a6e0813f494cbd86ce11b0b1cb60139dc8fee4
False,1,3,3,1.203372547,50,8,69.66666667,3,10.86478395,5,69,1.062277051,70,False,1232730008,0,d23a9b737bbd81205ff78f123429015c3f2d7f7a
False,1,1,1,0,40,0,58,2,9.787476852,3,71,1.102171378,71,False,1232730038,0,e5319d3f844ac323660fb94d002418f7a95a56dc
False,1,1,1,0,4,2,76,1,8.81287037,4,72,1.113470408,72,False,1232730081,0,19f048ff223f3e2b7d382b1e49ba00f945d95fd7
False,1,1,1,0,34,1,197,5,0.075300926,27,73,14.28004919,73,False,1232730098,0,19f048ff223f3e2b7d382b1e49ba00f945d95fd7
False,1,2,4,1.601435386,75,75,18.75,2,4.700060764,3,75.5,0.538716852,77,False,1232730126,0,3bbd5d7e23ce20d1c63030da66499fc6bb7d15cf
False,1,4,9,2.723355272,141,1,6.444444444,5,0.18402392,4,82,0.534595414,86,False,1232730175,0,2af4ba6ee98aa3584a7b56e73ebe346ee275175e
False,1,1,2,0,0,0,0,1,0,0,87.5,0,88,False,1232730203,0,2af4ba6ee98aa3584a7b56e73ebe346ee275175e
False,1,2,4,1.957909002,195,0,0,1,0,0,90.5,0,92,False,1232730227,0,2af4ba6ee98aa3584a7b56e73ebe346ee275175e
False,1,4,7,2.146461351,0,125,17.85714286,5,0.072465278,7,96,6.091834259,99,False,1232736422,0,b1885cdaa40888ed7f8ad683b9be65329b134811
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1232736763,0,e9bb83e3da2ccd5d46ede1b3da94ab9f8f19cc59
False,1,2,3,0.970902831,82,0,0,1,0,0,101,0,102,False,1232736886,0,84a8bf71127b4f729c246bd494a58a44725ee418
False,1,1,1,0,2,0,0,1,0,0,103,0,103,False,1232737188,0,b0579e6ccd7e17d162437adc5e52065a400b19ee
False,1,1,3,1.486573115,41,0,0,1,0,0,105,0,106,False,1232737248,0,b0579e6ccd7e17d162437adc5e52065a400b19ee
False,1,1,2,0.41381685,26,10,32.5,5,1.375295139,4,296.5,1.706943277,33,False,1232742469,0,8d0cd5209ccfed8df0fe0b5a010ff4fd41287222
False,1,6,6,1.883435708,69,10,76.83333333,5,4.226633873,37,68.5,1.056836641,71,False,1232742546,0,06da0a6c57ba76025f88e2e5c0e89df773646c95
True,1,1,1,0,3,0,231,5,0.070196759,29,72,15.24567189,72,False,1232748611,0,c6678ae0cbc4eb233d31376f8bf6d5cfbe7e23dc
False,1,9,14,3.077691689,132,145,63.42857143,5,4.560986276,62,259.5,1.031747331,156,False,1232751338,0,c99f7c439272ddb16be900a0d42a12a140da4b56
False,1,2,2,0.543564443,0,8,75,5,0.01681713,9,267.5,45.59738472,158,False,1232752791,0,176211134dbd59e1fe4671a9c74a9762b83a41c9
False,1,1,1,0,0,1,28,5,0.301331019,4,269,4.318609564,159,False,1232752891,0,f547ef536a4d524fe06a4c777c7df4d71635e36b
False,1,1,1,0,3,0,0,1,0,0,107,0,107,False,1232984166,0,9e6b67586c337de0880f2f1cbf77dbe0f10a0dc5
False,1,1,1,0,15,14,109,2,4.765266204,7,108,1.209851865,108,False,1232988919,0,cfd5da807d6a2642364305aedc063b2440102c22
False,1,1,1,0,29,1,135,5,2.85193287,3,109,1.350639389,109,False,1232988953,0,725099a2329f602467f58351864d51b8484ed75c
False,1,1,1,0,13,0,45,5,2.852037037,1,110,1.350626583,110,False,1232988962,0,725099a2329f602467f58351864d51b8484ed75c
False,1,1,1,0,1,0,235,5,2.750625,31,111,1.363553738,111,False,1232988992,0,725099a2329f602467f58351864d51b8484ed75c
False,1,1,2,1,4,4,73,5,3.782083333,2,112.5,1.198303404,113,False,1232989003,0,725099a2329f602467f58351864d51b8484ed75c
False,1,1,1,0,25,12,69,3,3.068391204,3,114,1.325903685,114,False,1232995117,0,68a0c1ecaae506283a729303be064502b4dd00f5
False,1,1,1,0,29,21,51,3,4.83681713,4,115,1.206747531,115,False,1232995137,0,68a0c1ecaae506283a729303be064502b4dd00f5
False,1,1,1,0,8,8,57,5,3.066921296,5,116,1.326059883,116,False,1232995157,0,68a0c1ecaae506283a729303be064502b4dd00f5
False,1,4,4,1.739454196,46,5,124.25,5,1.764866898,39,74.5,3.503725356,76,False,1232998165,0,6d3c672d516301e8a1115b7b0326fc5d04a67ff4
False,1,1,1,0,17,0,0,1,0,0,117,0,117,False,1233005062,0,174ac9e41f39603b84d78c39d710e183c7ac40c1
False,1,3,3,1.537755967,18,11,100.3333333,5,0.084849537,10,78,8.202291638,79,False,1233005496,0,94f774b718e25247c2f31feeb70f4c77004b8b40
False,1,3,3,1.07390977,83,6,85.66666667,5,1.357403549,10,81,16.19732098,82,False,1233008354,0,7c187be36a9eceb1f2100082da66fbb16004392b
False,1,1,1,0,4,3,98,2,3.22380787,4,118,1.310192183,118,False,1233008575,0,77288f0b063723580754abd3c084b97555d0bda1
False,1,1,1,0,2,1,2,1,3.141736111,1,119,1.318295352,119,False,1233008634,0,77288f0b063723580754abd3c084b97555d0bda1
False,1,8,11,2.526018986,148,111,55.72727273,5,1.452829335,55,275,1.120969015,170,False,1233010356,0,1966efa039111824da628fb8d832461928a6e3c4
False,1,1,1,0,3,3,99,2,0.695601852,5,120,2.437603993,120,False,1233068675,0,18233eea2f3b842fac032df407e4681d15bb0422
False,1,1,1,0,4,0,188,5,0.788483796,7,83,2.268256881,83,True,1233076479,2,dba10ebc2301f0757ad8619fad101d5798289992
False,1,1,1,0,7,0,81,5,0.788854167,5,281,2.267661429,171,False,1233078513,0,b580499b2f3c822591775613a3a2f670a99ba9d3
False,1,1,1,0,4,0,78,5,3.770613426,7,282,1.265208837,172,False,1233078572,0,b580499b2f3c822591775613a3a2f670a99ba9d3
False,1,1,1,0,6,0,110,2,1.063125,8,121,1.940623163,121,False,1233080773,0,1461581de857bbaa57d9e36041a612cead78b180
False,1,1,1,0,46,12,192,5,0.050104167,8,122,20.95841996,122,False,1233080808,0,21bda3dc3c9a6e9a9dfaffc1637fefd46993ebd2
False,1,1,1,0,22,2,66,5,0.838680556,4,123,2.192349093,123,False,1233080816,0,21bda3dc3c9a6e9a9dfaffc1637fefd46993ebd2
False,1,1,1,0,1,0,238,5,0.815729167,34,124,2.225897076,124,False,1233080835,0,21bda3dc3c9a6e9a9dfaffc1637fefd46993ebd2
False,1,1,3,1.439868363,26,3,75.33333333,5,0.988364198,6,126,1.684940963,127,False,1233080848,0,21bda3dc3c9a6e9a9dfaffc1637fefd46993ebd2
True,1,1,1,0,6,13,66,5,4.138564815,4,283,1.241629658,173,True,1233084428,2,fd04ebb8dbc15d8a9d14970967fa0b745983474f
False,1,2,2,0.566509507,13,2,232.5,5,0.086197917,44,84.5,9.690410679,85,False,1233088269,0,951f71da73b559ead3684d584c81f0da01ae6a6b
False,1,2,2,1,2,2,238,5,0.041782407,46,86.5,18.9501385,87,False,1233091879,0,6f59d180fb0c57d0a0aa9e4693c1125b1d399bae
True,1,1,1,0,0,1,237,5,0.004571759,11,88,219.7341772,88,False,1233092274,0,fedb3e277499a2f4dced313256456661e9651db3
False,1,1,1,0,2,2,21,5,5.853564815,1,54,1.170836069,37,False,1233092826,0,d5d6c506eb12d34281af5d0b397937b710cf1224
True,1,1,1,0,10,7,59,5,0.097858796,5,55,11.21880544,38,False,1233092883,0,d5d6c506eb12d34281af5d0b397937b710cf1224
False,1,4,5,1.76014203,164,0,31,4,0.507858796,14,2,1.187236626,4,True,1233157329,3,
False,1,3,7,2.585675595,10,22,72.14285714,5,7.396137566,13,62,1.246551714,65,True,1233158856,3,
False,1,1,1,0,4,0,188,5,0.788483796,7,83,2.268256881,83,True,1233162879,3,
False,1,3,4,0.957370276,41,12,71.5,4,0.056006944,19,11.5,9.538854122,13,True,1233163033,3,
True,1,1,1,0,6,13,66,5,4.138564815,4,283,1.241629658,173,True,1233170828,3,
False,1,3,10,3.060645793,86,20,27.7,5,6.155303241,28,60.5,1.031531816,48,False,1233245618,0,42b990ec6c8c32a0214ef36ad621e9a38d3f1e76
False,1,2,3,0.370479202,67,1,16.33333333,5,5.092827932,5,67,1.087358358,51,False,1233245755,0,88c7a3990eabafabb9cab8e47848b3bd5e9d246b
False,1,1,1,0,1,1,64,5,0.00599537,1,69,167.7953668,52,False,1233246273,0,a1f886b817ebbf7e875922a09598a542b6968108
False,1,1,2,0.961236605,7,6,17,5,0.139907407,5,70.5,6.360688286,54,False,1233257706,0,3e7c32e8e4b2f6a5c6efa1b1744beb21d3fbfc5c
False,1,2,2,0.945660305,8,3,19,5,4.046412037,5,72.5,1.125417351,56,False,1233265958,0,b423bcd19903819697c745fc22c88a2aad5aa0bc
False,1,3,3,1.357356531,94,0,82.33333333,5,0.258915895,38,308,1.524946233,45,False,1233337486,0,9e68d44e0fe982dd2f51f12cd1a24d3332b1337d
False,1,2,2,0.2108423,30,30,35.5,5,0.922361111,5,310.5,1.912164292,47,False,1233337757,0,fdd996f2dc73afe0d9510bd8f983c2ce7df16542
False,1,1,1,0,0,64,64,5,9.898020833,4,74,1.101030299,57,False,1233607980,0,27fcab5577406949848eb574d8d438387f83356a
False,1,4,30,4.72082146,257,257,45.1,6,6.834054398,150,14.5,0.979973664,29,False,1233613673,0,3987832b64b994fab0409f9434a27784612e944f
False,1,1,3,1.298794941,32,0,0,1,0,0,31,0,32,False,1233614419,0,10eb458f3a42ed73d423bedef14d8d79f36e7218
False,1,2,3,1.103926118,293,124,88.66666667,7,0.250262346,40,1,1.554623749,2,False,1233678541,0,3ac9e84dcaf007fbd767f375f0c21702b4634b55
False,1,1,2,0.76644185,179,0,0,1,0,0,3.5,0,4,False,1233678582,0,3ac9e84dcaf007fbd767f375f0c21702b4634b55
False,1,6,64,5.770658781,2060,2060,32.1875,6,4.361245841,104,315.5,0.508068614,237,False,1233681219,0,113906e643dc1ffcbfa6251d5a3294db44ac5040
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233681656,0,9218b19f1ec6aa14e3910fc15422e52bf599f2b3
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233684669,0,06bbfe39c0ec2da96539448e3ce6a7accebe279a
False,1,114,454,6.369517597,17314,0,0,1,0,0,574.5,0,453,True,1233684748,2,4093288a3ba0192a2f6e22b3afa060d621019293
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233684803,0,4093288a3ba0192a2f6e22b3afa060d621019293
False,1,40,252,5.199124689,7690,0,0,1,0,0,927.5,0,251,False,1233684874,0,ead11e02f13a057a3b02bf43c53724a0cf635f84
False,1,2,7,0,28,27,34.14285714,1,0.003187831,1,1057,6.544754001,460,False,1233686676,0,ee9d431a40fc89c4de67a5a669c6cd917ca35686
False,1,18,77,3.456747119,0,4438,57.63636364,1,0.084201389,77,1099,1.760005438,537,False,1233692023,0,302e349df8691e42577a2cb61470fde7508e5663
False,1,1,5,0,0,0,0,1,0.082858796,5,1140,6.511384272,256,False,1233692033,0,302e349df8691e42577a2cb61470fde7508e5663
False,0,0,0,0,0,0,0,0,0,0,0,0,0,False,1233693596,0,c1f43ff35cb72a651ecc6bee7a57ed763c95704b
False,1,1,1,0,1,1,94,1,0.190381944,1,75,6.252598942,0,False,1233701197,0,221e0d78d31dad7d6ff7b0674910b3d44860932c
False,1,1,1,0,3,3,45,1,0.936168981,1,33,2.068183223,0,False,1233765633,0,3401f2b5d19744d3992566e3f8006c47ea1280cf
False,2,4,9,3.095795255,11,11,45.88888889,1,1.065,9,1147,1.294938279,263,False,1233776862,0,fffabbe717de7e5f4956f21735ce732369ed3505
False,1,1,4,1.844415033,30,7,8,1,1.450442708,3,35.5,1.280086899,36,False,1233781510,0,94d8ae3412d73fbe6c38a2032cf3c0e4f6fa1bf4
False,2,7,12,3.020789106,182,7,29.08333333,1,0.804787809,8,1157.5,1.251974665,265,False,1233789080,0,089a750b63ed801cf273aeaa51e925314c9950c5
False,2,5,8,1.593489705,259,259,96,1,1.555535301,8,1167.5,1.127471252,267,False,1233849937,0,84aa731e58e7cc64c66a48c666c31071e9fafdc1
False,1,1,1,0,1,1,234,1,0.008564815,1,89,117.7567568,0,False,1233850677,0,a5f33674f67ead1e9e7ff19485e3242482914537
False,2,20,35,3.997063915,500,309,43.48571429,1,1.138424603,34,1189,1.088956082,293,False,1233852132,0,7b2bb7cc34e190265399d15f1d298e5d9eec905f
False,1,1,1,0,0,88,88,1,1.936053241,1,1207,1.516514721,294,False,1233852149,0,7b2bb7cc34e190265399d15f1d298e5d9eec905f
False,1,12,33,4.560189633,252,596,29.39393939,1,1.935548892,34,1224,1.062854783,597,False,1233855141,0,00380c144ddde47a9b151a5677341fbf00380dac
False,1,3,3,1.441166544,4,17,25,1,1.571373457,4,1242,1.324016615,600,False,1233855292,0,55a0926a371481d7b8bd7869f3ba3ceea70863fa
False,1,1,1,0,0,19,19,1,1.977164352,1,1244,1.505774848,601,False,1233855575,0,8448fa625a5cfaaf2211c13e905adb9014b8fb9c
False,1,1,1,0,0,26,26,1,0.004733796,3,1245,212.2469438,602,False,1233855701,0,9c8d74d1cad7ea76612af68a8419eb7fa48e2e41
False,1,5,31,0.901598235,0,63,2.032258065,1,2.001238426,31,1261,1.064915371,325,False,1233857781,0,6143475a08cc61659f84c7db0fcec03e78ac74de
