line,commit_id,count,line_level_label
"returnUser = new User(username, customer.getPassword(), true, true, !customer.isPasswordChangeRequired(), true, grantedAuthorities);",94c99119c3821c752b657fe9ca850d1b11fb15db,2,1
} else {,94c99119c3821c752b657fe9ca850d1b11fb15db,2,1
"returnUser = new User(username, customer.getPassword(), true, true, true, true, grantedAuthorities);",94c99119c3821c752b657fe9ca850d1b11fb15db,2,1
"@ConditionalOnProperty(value = ""use.customer.state.filter"", matchIfMissing = true)",94c99119c3821c752b657fe9ca850d1b11fb15db,2,0
import org.broadleafcommerce.profile.core.domain.Customer;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.springframework.security.core.authority.SimpleGrantedAuthority;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import javax.annotation.Resource;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
*,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* @author Andre Azzolini (apazzolini),94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
roleUserFound = true;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
},94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.springframework.security.core.authority.GrantedAuthorityImpl;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
import javax.annotation.Resource;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
@Deprecated,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
this.forcePasswordChange = forcePasswordChange;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
},94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
return returnUser;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
this.customerService = customerService;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
* #%L,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* BroadleafCommerce Profile,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* %%,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* Copyright (C) 2009 - 2013 Broadleaf Commerce,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
*,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
*       http://www.apache.org/licenses/LICENSE-2.0,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* #L%,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.broadleafcommerce.profile.core.domain.Customer;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.springframework.security.core.authority.SimpleGrantedAuthority;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import javax.annotation.Resource;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* @author Andre Azzolini (apazzolini),94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
* @author Phillip Verheyden (phillipuniverse),94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
roleUserFound = true;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
},94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
*,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
*        http://www.apache.org/licenses/LICENSE-2.0,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
import org.springframework.security.core.authority.GrantedAuthorityImpl;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
import org.springframework.security.core.userdetails.User;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
import javax.annotation.Resource;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
@Deprecated,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
this.forcePasswordChange = forcePasswordChange;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
},94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
return returnUser;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
this.customerService = customerService;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
import org.broadleafcommerce.common.admin.condition.ConditionalOnAdmin;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.broadleafcommerce.common.admin.condition.ConditionalOnNotAdmin;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.broadleafcommerce.common.web.filter.FilterOrdered;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
import org.springframework.boot.autoconfigure.condition.ConditionalOnProperty;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
return FilterOrdered.POST_SECURITY_HIGH + 50;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,0
return 1501;,94c99119c3821c752b657fe9ca850d1b11fb15db,1,1
/**,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
*/,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
grantedAuthorities.add(new SimpleGrantedAuthority(role.getRoleName()));,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
"grantedAuthorities.add(new SimpleGrantedAuthority(""ROLE_USER""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
"@Resource(name=""blCustomerService"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"@Resource(name=""blRoleService"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"grantedAuthorities.add(new GrantedAuthorityImpl(""ROLE_PASSWORD_CHANGE_REQUIRED""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"grantedAuthorities.add(new GrantedAuthorityImpl(""ROLE_USER""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
grantedAuthorities.add(new GrantedAuthorityImpl(role.getRoleName()));,94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
/**,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
*/,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
@Override,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
grantedAuthorities.add(new SimpleGrantedAuthority(role.getRoleName()));,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
"grantedAuthorities.add(new SimpleGrantedAuthority(""ROLE_USER""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
"@Resource(name=""blCustomerService"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"@Resource(name=""blRoleService"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"grantedAuthorities.add(new GrantedAuthorityImpl(""ROLE_PASSWORD_CHANGE_REQUIRED""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"grantedAuthorities.add(new GrantedAuthorityImpl(""ROLE_USER""));",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
grantedAuthorities.add(new GrantedAuthorityImpl(role.getRoleName()));,94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
"@Component(""blCustomerStateFilter"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
@ConditionalOnNotAdmin,94c99119c3821c752b657fe9ca850d1b11fb15db,0,0
"@Component(""blCustomerStateFilter"")",94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
//FilterChainOrder has been dropped from Spring Security 3,94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
//return FilterChainOrder.REMEMBER_ME_FILTER+1;,94c99119c3821c752b657fe9ca850d1b11fb15db,0,1
protected Category category = new CategoryImpl();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,4,0
protected Product product = new ProductImpl();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,4,0
"@ManyToOne(targetEntity = CategoryImpl.class, optional = false)",dc89225aeb0806ee2fe5246ce20c3cee065d1245,3,0
"@JoinColumn(name = ""CATEGORY_ID"", nullable = false)",dc89225aeb0806ee2fe5246ce20c3cee065d1245,3,0
"@ManyToOne(targetEntity = ProductImpl.class, optional = false)",dc89225aeb0806ee2fe5246ce20c3cee065d1245,3,0
"@Cache(usage = CacheConcurrencyStrategy.READ_WRITE, region = ""blCategories"")",dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
parameters = {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
"@Parameter(name = ""segment_value"", value = ""CategoryProductXrefImpl""),",dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
"@Parameter(name = ""entity_name"", value = ""org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl"")",dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
/** The product. */,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
"@JoinColumn(name = ""PRODUCT_ID"", nullable = false)",dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
return category;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
this.category = category;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
return product;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
this.product = product;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
public Long getId() {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
public void setId(Long id) {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
if (category != null ? !category.equals(that.category) : that.category != null) return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
if (displayOrder != null ? !displayOrder.equals(that.displayOrder) : that.displayOrder != null) return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
if (id != null ? !id.equals(that.id) : that.id != null) return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
if (product != null ? !product.equals(that.product) : that.product != null) return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
int result = id != null ? id.hashCode() : 0;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
result = 31 * result + (category != null ? category.hashCode() : 0);,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
result = 31 * result + (product != null ? product.hashCode() : 0);,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
result = 31 * result + (displayOrder != null ? displayOrder.hashCode() : 0);,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,0
CategoryProductXrefPK categoryProductXref = new CategoryProductXrefPK();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,1
public CategoryProductXrefPK getCategoryProductXref() {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,1
public void setCategoryProductXref(CategoryProductXrefPK categoryProductXref) {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,1
return new EqualsBuilder(),dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,1
int result = categoryProductXref != null ? categoryProductXref.hashCode() : 0;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,2,1
"@GeneratedValue(generator = ""CategoryProductId"")",dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
"name = ""CategoryProductId"",",dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
"strategy = ""org.broadleafcommerce.common.persistence.IdOverrideTableGenerator"",",dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
"@Column(name = ""CATEGORY_PRODUCT_ID"")",dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
},dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
return id;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
this.id = id;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
if (this == o) return true;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
if (!(o instanceof CategoryProductXrefImpl)) return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
CategoryProductXrefImpl that = (CategoryProductXrefImpl) o;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
return true;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,0
"@Cache(usage = CacheConcurrencyStrategy.READ_WRITE, region=""blStandardElements"")",dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
return categoryProductXref;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
},dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
this.categoryProductXref = categoryProductXref;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
/**,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
return categoryProductXref.getCategory();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
* @param category,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
return categoryProductXref.getProduct();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
* @param product,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
if (o instanceof CategoryProductXrefImpl) {,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
CategoryProductXrefImpl that = (CategoryProductXrefImpl) o;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
return false;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,1,1
import org.hibernate.annotations.GenericGenerator;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import org.hibernate.annotations.Parameter;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Column;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Entity;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.GeneratedValue;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Id;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Inheritance;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.InheritanceType;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.JoinColumn;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.ManyToOne;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Table;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
@Id,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
@GenericGenerator(,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
}),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
protected Long id;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
@Override,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,0
import javax.persistence.Column;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import javax.persistence.EmbeddedId;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import javax.persistence.Entity;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import javax.persistence.Inheritance;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import javax.persistence.InheritanceType;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import javax.persistence.Table;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
import org.apache.commons.lang3.builder.EqualsBuilder;,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
@EmbeddedId,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
/* (non-Javadoc),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXref#getDisplayOrder(),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
*/,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXref#setDisplayOrder(java.lang.Integer),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @return,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl.CategoryProductXrefPK#getCategory(),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl.CategoryProductXrefPK#setCategory(org.broadleafcommerce.core.catalog.domain.Category),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
categoryProductXref.setCategory(category);,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl.CategoryProductXrefPK#getProduct(),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
* @see org.broadleafcommerce.core.catalog.domain.CategoryProductXrefImpl.CategoryProductXrefPK#setProduct(org.broadleafcommerce.core.catalog.domain.Product),dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
categoryProductXref.setProduct(product);,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
".append(categoryProductXref, that.categoryProductXref)",dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
.build();,dc89225aeb0806ee2fe5246ce20c3cee065d1245,0,1
"@Test(groups = { ""addPaymentToOrderLegacy"" }, dataProvider = ""basicPaymentInfo"", dataProviderClass = PaymentInfoDataProvider.class, dependsOnGroups = { ""checkOrderItemsLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,12,1
"@Test(groups = ""addFulfillmentGroupToOrderFirstLegacy"", dataProvider = ""basicFulfillmentGroupLegacy"", dataProviderClass = FulfillmentGroupDataProvider.class, dependsOnGroups = { ""addPaymentToOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,10,1
"//sets up anonymous cart with active DiscreteOrderItems, and active GiftWrapOrderItem inside a BundleOrderItem. Active OrderItems are also in the root of the order and the bundled GiftWrapOrderItem wraps the root OrderItems",1b397c5267574a2aa47352245db66860acb1f75e,9,1
"@Test(groups = { ""createCartForCustomerLegacy"" }, dependsOnGroups = { ""readCustomer"", ""createPhone"" })",1b397c5267574a2aa47352245db66860acb1f75e,9,1
"@Test(groups = { ""findCurrentCartForCustomerLegacy"" }, dependsOnGroups = { ""readCustomer"", ""createPhone"", ""createCartForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,9,1
"@Test(groups = { ""addItemToOrderLegacy"" }, dependsOnGroups = { ""findCurrentCartForCustomerLegacy"", ""createSku"", ""testCatalog"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""addAnotherItemToOrderLegacy"" }, dependsOnGroups = { ""addItemToOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""addBundleToOrderLegacy"" }, dependsOnGroups = { ""addAnotherItemToOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""removeBundleFromOrderLegacy"" }, dependsOnGroups = { ""addBundleToOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""getItemsForOrderLegacy"" }, dependsOnGroups = { ""removeBundleFromOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""updateItemsInOrderLegacy"" }, dependsOnGroups = { ""getItemsForOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""removeItemFromOrderLegacy"" }, dependsOnGroups = { ""getItemsForOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""checkOrderItemsLegacy"" }, dependsOnGroups = { ""removeItemFromOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""removeFulfillmentGroupFromOrderLegacy"" }, dependsOnGroups = { ""addFulfillmentGroupToOrderFirstLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""findFulFillmentGroupForOrderFirstLegacy"" }, dependsOnGroups = { ""addFulfillmentGroupToOrderFirstLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""findDefaultFulFillmentGroupForOrderLegacy"" }, dependsOnGroups = { ""findCurrentCartForCustomerLegacy"", ""addFulfillmentGroupToOrderFirstLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""removeItemFromOrderAfterDefaultFulfillmentGroupLegacy"" }, dependsOnGroups = { ""addFulfillmentGroupToOrderFirstLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""getOrdersForCustomerLegacy"" }, dependsOnGroups = { ""readCustomer"", ""findCurrentCartForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""findCartForAnonymousCustomerLegacy"" }, dependsOnGroups = { ""getOrdersForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""findOrderByOrderNumberLegacy"" }, dependsOnGroups = { ""findCartForAnonymousCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""findNamedOrderForCustomerLegacy"" }, dependsOnGroups = { ""findOrderByOrderNumberLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testReadOrdersForCustomerLegacy"" }, dependsOnGroups = { ""findNamedOrderForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testOrderPropertiesLegacy"" }, dependsOnGroups = { ""testReadOrdersForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testNamedOrderForCustomerLegacy"" }, dependsOnGroups = { ""testOrderPropertiesLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testOrderPaymentInfosLegacy"" }, dataProvider = ""basicPaymentInfo"", dataProviderClass = PaymentInfoDataProvider.class)",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testSubmitOrderLegacy"" }, dependsOnGroups = { ""findNamedOrderForCustomerLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"@Test(groups = { ""testOrderFulfillmentGroupsLegacy"" }, dataProvider = ""basicShippingRates"", dataProviderClass = ShippingRateDataProvider.class)",1b397c5267574a2aa47352245db66860acb1f75e,8,1
"* @Test(groups = { ""removeFulFillmentGroupForOrderFirst"" }, dependsOnGroups",1b397c5267574a2aa47352245db66860acb1f75e,6,1
"* Licensed under the Broadleaf Fair Use License Agreement, Version 1.0",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* the Broadleaf End User License Agreement (EULA), Version 1.1",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* Licensed under the Broadleaf Fair Use License Agreement, Version 1.0",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* the Broadleaf End User License Agreement (EULA), Version 1.1",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* @Test(groups = { ""removeDefaultFulFillmentGroupForOrder"" },",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* Licensed under the Broadleaf Fair Use License Agreement, Version 1.0",1b397c5267574a2aa47352245db66860acb1f75e,5,1
"* the Broadleaf End User License Agreement (EULA), Version 1.1",1b397c5267574a2aa47352245db66860acb1f75e,5,1
private static HydratedCacheManager manager = null;,1b397c5267574a2aa47352245db66860acb1f75e,5,1
if (toConvert != null) {,1b397c5267574a2aa47352245db66860acb1f75e,4,0
* unless the restrictions on use therein are violated and require payment to Broadleaf in which case,1b397c5267574a2aa47352245db66860acb1f75e,4,1
"* Alternatively, the Commercial License may be replaced with a mutually agreed upon license (the ""Custom License"")",1b397c5267574a2aa47352245db66860acb1f75e,4,1
* between you and Broadleaf Commerce. You may not use this file except in compliance with the applicable license.,1b397c5267574a2aa47352245db66860acb1f75e,4,1
"@Test(groups = { ""testCartAndNamedOrderLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,4,1
"@Test(groups = { ""testMergeCartLegacy"" })",1b397c5267574a2aa47352245db66860acb1f75e,4,1
