line,commit_id,count,line_level_label
"LOG.info(_('virsh said: %r'), virsh_output)",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
if virsh_output.startswith('/dev/'):,a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"LOG.info(_(""cool, it's a device""))",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"'iflag=nonblock',",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"run_as_root=True,",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
else:,a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
if FLAGS.libvirt_type == 'xen':,a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"'ttyconsole',",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
instance['name']),a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
elif FLAGS.libvirt_type == 'lxc':,a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"'-c',",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
"'lxc:///',",a3d003d7ec92f3ae23a667954a790c71efdbfdbe,0,1
pass  # omit the filter to include deleted and active,64dd3000c4a9b88719e86d1090097e35398d3838,4,0
"""""""Indicates if the context has access to deleted objects.""""""",64dd3000c4a9b88719e86d1090097e35398d3838,4,1
":param session: if present, the session to use",64dd3000c4a9b88719e86d1090097e35398d3838,3,0
# FIXME(sirp): shouldn't we just use project_only here to restrict the,64dd3000c4a9b88719e86d1090097e35398d3838,3,0
# NOTE(sirp): shouldn't we just use project_only here to restrict the,64dd3000c4a9b88719e86d1090097e35398d3838,3,0
result = {},64dd3000c4a9b88719e86d1090097e35398d3838,3,0
# TODO(sirp): this patern of converting rows to a result with extra_specs,64dd3000c4a9b88719e86d1090097e35398d3838,3,0
if not tk:,64dd3000c4a9b88719e86d1090097e35398d3838,3,1
session = session if session else get_session(),64dd3000c4a9b88719e86d1090097e35398d3838,3,1
:param context: context to query under,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
":param project_only: if present and context is user-type, then restrict",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
query to match the context's project_id.,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
session = kwargs.get('session') or get_session(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Service, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Service, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Service).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.ComputeNode, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Certificate, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FloatingIp, project_only=True).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FloatingIp, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FixedIp, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FixedIp, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FixedIp, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.FixedIp, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
if not result:,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
return result,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _build_instance_get(context, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"def instance_get_all_by_user(context, user_id):",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.KeyPair, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Network, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Network, read_deleted=""no"").all()",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Network, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _network_get_query(context).filter_by(bridge=bridge).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _network_get_query(context).filter_by(uuid=uuid).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _network_get_query(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
# NOTE(vish): return networks that have host set,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.AuthToken, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"def auth_token_create(context, token):",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Quota, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = {'project_id': project_id},64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _volume_get_query(context, session=session, project_only=True).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Volume, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _volume_get_query(context).filter_by(id=volume_id).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.IscsiTarget, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _volume_metadata_get_query(context, volume_id, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Snapshot, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _block_device_mapping_get_query(context, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _security_group_get_query(context, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _security_group_get_query(context, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _security_group_rule_get_query(context, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.User, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Project, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Migration, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Migration, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.ConsolePool, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
# NOTE(mdragon): consoles are meant to be transient.,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.Console, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
if instance_id is not None:,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = query.first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"read_deleted = ""yes"" if inactive else ""no""",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _instance_type_get_query(context, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _zone_get_by_id_query(context, zone_id).first()",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _instance_metadata_get_query(,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
if not session:,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
session = get_session(),64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _instance_type_extra_specs_get_query(,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
filters = filters or {},64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.VolumeTypes, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
result = _volume_type_extra_specs_query(,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _vsa_get_query(context, session=session, project_only=True).\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.S3Image, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
# `purge` actually deleting the record?,64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = model_query(context, models.SMBackendConf, read_deleted=""yes"").\",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _sm_flavor_get_query(context, sm_flavor_label).first()",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
"result = _sm_volume_get_query(context, volume_id).first()",64dd3000c4a9b88719e86d1090097e35398d3838,2,0
if not context:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not session:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
session = get_session(),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Service).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.ComputeNode).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Certificate).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = None,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.FloatingIp).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.FixedIp).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not rv:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
"result = session.query(func.count(models.Instance.id),",64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = partial.filter_by(uuid=uuid),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = result.first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = partial.filter_by(id=instance_id),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
"def instance_get_all_by_user(context, user_id):",64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.KeyPair).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Network).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
# NOTE(vish): return networks that have host set,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
tk = session.query(models.AuthToken).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
return tk,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
"def auth_token_create(_context, token):",64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Quota).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = {'project_id': project_id},64dd3000c4a9b88719e86d1090097e35398d3838,2,1
"result = session.query(func.count(models.Volume.id),",64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Volume).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.IscsiTarget).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
meta_dict = {},64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not meta_result:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Snapshot).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.BlockDeviceMapping).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not result:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
return result,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SecurityGroup).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SecurityGroupIngressRule).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
# TODO(vish): Join to group and check for project_id,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.User).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Project).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Migration).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.ConsolePool).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
# consoles are meant to be transient. (mdragon),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Console).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = query.options(joinedload('pool')).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not inactive:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not inst_type:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not zone:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.Zone).filter_by(id=zone_id).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
spec_dict = {},64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not spec_result:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
vol_dict = {},64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not vol_type:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.VirtualStorageArray).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not res:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SMBackendConf).\,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SMBackendConf).filter_by(sr_uuid=sr_uuid),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not sm_flavor:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SMFlavors).filter_by(label=sm_flavor),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
if not sm_volume:,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
result = session.query(models.SMVolume).filter_by(id=volume_id).first(),64dd3000c4a9b88719e86d1090097e35398d3838,2,1
from nova import auth,64dd3000c4a9b88719e86d1090097e35398d3838,2,1
"def model_query(context, *args, **kwargs):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
":param read_deleted: if present, overrides context's read_deleted field.",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
read_deleted = kwargs.get('read_deleted') or context.read_deleted,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
project_only = kwargs.get('project_only'),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
query = session.query(*args),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
if read_deleted == 'no':,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
query = query.filter_by(deleted=False),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
query = query.filter_by(deleted=True),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
raise Exception(,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
if project_only and is_user_context(context):,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
query = query.filter_by(project_id=context.project_id),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return query,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"query = model_query(context, models.Service)",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Service, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Service,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"subq = model_query(context, models.Instance.host,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"subq = model_query(context, models.Network.host,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"subq = model_query(context, models.Volume.host,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.ComputeNode, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Certificate, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def certificate_get_all_by_user_and_project(context, user_id, project_id):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"floating_ip_ref = model_query(context, models.FloatingIp,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.FloatingIp, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
def _floating_ip_get_all(context):,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
floating_ip_refs = _floating_ip_get_all(context).all(),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
floating_ip_refs = _floating_ip_get_all(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return _floating_ip_get_all(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.FloatingIp, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"fixed_ip_ref = model_query(context, models.FixedIp, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def fixed_ip_create(context, values):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def fixed_ip_bulk_create(context, ips):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def fixed_ip_disassociate_all_by_timeout(context, host, time):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"inner_q = model_query(context, models.Network.id, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
# results?,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def _virtual_interface_query(context, session=None):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.VirtualInterface, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"vif_ref = _virtual_interface_query(context, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
vif_ref = _virtual_interface_query(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
vif_refs = _virtual_interface_query(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
vif_refs = _virtual_interface_query(context).all(),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Instance, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Instance).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def _instance_get_all_query(context, project_only=False):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Instance, project_only=project_only).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return _instance_get_all_query(context).filter_by(user_id=user_id).all(),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return _instance_get_all_query(context).filter_by(host=host).all(),64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return _instance_get_all_query(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return _instance_get_all_query(context, project_only=True).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.KeyPair, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Network, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.Network).count()",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def _network_ips_query(context, network_id):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.FixedIp, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return _network_ips_query(context, network_id).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"network_ref = network_get(context, network_id=network_id,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"# FIXME(sirp): since this returns fixed_ips, this would be better named",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
# fixed_ip_get_all_by_network.,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def _network_get_query(context, session=None):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def network_get_by_instance(context, instance_id):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def network_get_all_by_instance(context, instance_id):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
#             or that have a fixed ip with host set,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"host_filter = or_(models.Network.host == host,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
return _network_get_query(context).\,64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"network_ref = _network_get_query(context, session=session).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def queue_get_for(context, topic, physical_node_id):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"return model_query(context, models.IscsiTarget).\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"rows = model_query(context, models.Quota, read_deleted=""no"").\",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"quotas = model_query(context, models.Quota, session=session,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"iscsi_target_ref = model_query(context, models.IscsiTarget,",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
"def _volume_get_query(context, session=None, project_only=False):",64dd3000c4a9b88719e86d1090097e35398d3838,1,0
