line,commit_id,count,line_level_label
Callable<Message<?>> pollingTask = this::doPoll;,3d6969a8370862494ea29ad677ee254d23efb689,1,0
pollingTask = (Callable<Message<?>>) proxyFactory.getProxy(this.beanClassLoader);,3d6969a8370862494ea29ad677ee254d23efb689,1,0
this.taskExecutor.execute(() -> {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
int count = 0;,3d6969a8370862494ea29ad677ee254d23efb689,1,0
while (this.initialized && (this.maxMessagesPerPoll <= 0 || count < this.maxMessagesPerPoll)) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (pollForMessage() == null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
SimpleTriggerContext triggerContext = new SimpleTriggerContext();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
.<Duration>generate(sink -> {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
Date date = this.trigger.nextExecutionTime(triggerContext);,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (date != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
long millis = date.getTime() - System.currentTimeMillis();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
.<Message<?>>generate(fluxSink -> {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
Message<?> message = pollForMessage();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (message != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
.doOnSubscribe(subscription -> this.subscription = subscription);,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (e instanceof MessagingException) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
Message<?> failedMessage = null;,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (this.transactionSynchronizationFactory != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
Object resource = TransactionSynchronizationManager.getResource(getResourceToBind());,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (resource instanceof IntegrationResourceHolder) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
failedMessage = ((IntegrationResourceHolder) resource).getMessage();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
finally {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
Object resource = getResourceToBind();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (TransactionSynchronizationManager.hasResource(resource)) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
"IntegrationResourceHolder holder = bindResourceHolderIfNecessary(getResourceKey(), getResourceToBind());",3d6969a8370862494ea29ad677ee254d23efb689,1,0
message = receiveMessage();,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (!isReactive()) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
try {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
catch (Exception e) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (this.runningTask != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
this.runningTask = null;,3d6969a8370862494ea29ad677ee254d23efb689,1,0
if (this.subscription != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,0
private TransactionSynchronizationFactory transactionSynchronizationFactory;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Callable<Boolean> pollingTask = this::doPoll;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
pollingTask = (Callable<Boolean>) proxyFactory.getProxy(this.beanClassLoader);,3d6969a8370862494ea29ad677ee254d23efb689,1,1
// LifecycleSupport implementation,3d6969a8370862494ea29ad677ee254d23efb689,1,1
@Override // guarded by super#lifecycleLock,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (!this.initialized) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
},3d6969a8370862494ea29ad677ee254d23efb689,1,1
this.poller = createPoller();,3d6969a8370862494ea29ad677ee254d23efb689,1,1
this.initialized = false;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
"this.runningTask = this.getTaskScheduler().schedule(this.poller, this.trigger);",3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (this.runningTask != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
this.runningTask = null;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
IntegrationResourceHolder holder = this.bindResourceHolderIfNecessary(,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Message<?> message = null;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
message = this.receiveMessage();,3d6969a8370862494ea29ad677ee254d23efb689,1,1
result = false;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
try {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
catch (Exception e) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (e instanceof MessagingException) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
else {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
result = true;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
* Default Poller implementation,3d6969a8370862494ea29ad677ee254d23efb689,1,1
private final Callable<Boolean> pollingTask;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Poller(Callable<Boolean> pollingTask) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
this.pollingTask = pollingTask;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
AbstractPollingEndpoint.this.taskExecutor.execute(() -> {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
int count = 0;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
|| count < AbstractPollingEndpoint.this.maxMessagesPerPoll)) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (!Poller.this.pollingTask.call()) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Message<?> failedMessage = null;,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (AbstractPollingEndpoint.this.transactionSynchronizationFactory != null) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Object resource = TransactionSynchronizationManager.getResource(getResourceToBind());,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (resource instanceof IntegrationResourceHolder) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
failedMessage = ((IntegrationResourceHolder) resource).getMessage();,3d6969a8370862494ea29ad677ee254d23efb689,1,1
finally {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
Object resource = getResourceToBind();,3d6969a8370862494ea29ad677ee254d23efb689,1,1
if (TransactionSynchronizationManager.hasResource(resource)) {,3d6969a8370862494ea29ad677ee254d23efb689,1,1
import java.time.Duration;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import java.util.Date;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import org.reactivestreams.Subscription;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import org.springframework.scheduling.support.SimpleTriggerContext;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import reactor.core.publisher.Flux;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import reactor.core.publisher.Mono;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
import reactor.core.scheduler.Schedulers;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return false;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return this.pollingFlux;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
onInit();,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"Assert.state(getTaskScheduler() != null, ""unable to start polling, no taskScheduler available"");",3d6969a8370862494ea29ad677ee254d23efb689,0,0
getTaskScheduler(),3d6969a8370862494ea29ad677ee254d23efb689,0,0
".schedule(createPoller(), this.trigger);",3d6969a8370862494ea29ad677ee254d23efb689,0,0
return pollingTask;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return () ->,3d6969a8370862494ea29ad677ee254d23efb689,0,0
break;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
count++;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
});,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return Flux,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"triggerContext.update(date, null, null);",3d6969a8370862494ea29ad677ee254d23efb689,0,0
sink.next(Duration.ofMillis(millis));,3d6969a8370862494ea29ad677ee254d23efb689,0,0
sink.complete();,3d6969a8370862494ea29ad677ee254d23efb689,0,0
}),3d6969a8370862494ea29ad677ee254d23efb689,0,0
.concatMap(duration ->,3d6969a8370862494ea29ad677ee254d23efb689,0,0
Mono.delay(duration),3d6969a8370862494ea29ad677ee254d23efb689,0,0
.doOnNext(l ->,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"triggerContext.update(triggerContext.lastScheduledExecutionTime(),",3d6969a8370862494ea29ad677ee254d23efb689,0,0
"new Date(), null))",3d6969a8370862494ea29ad677ee254d23efb689,0,0
.flatMapMany(l ->,3d6969a8370862494ea29ad677ee254d23efb689,0,0
Flux,3d6969a8370862494ea29ad677ee254d23efb689,0,0
fluxSink.next(message);,3d6969a8370862494ea29ad677ee254d23efb689,0,0
fluxSink.complete();,3d6969a8370862494ea29ad677ee254d23efb689,0,0
.take(this.maxMessagesPerPoll),3d6969a8370862494ea29ad677ee254d23efb689,0,0
.subscribeOn(Schedulers.fromExecutor(this.taskExecutor)),3d6969a8370862494ea29ad677ee254d23efb689,0,0
.doOnComplete(() ->,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"triggerContext.lastActualExecutionTime(),",3d6969a8370862494ea29ad677ee254d23efb689,0,0
new Date()),3d6969a8370862494ea29ad677ee254d23efb689,0,0
")), 1)",3d6969a8370862494ea29ad677ee254d23efb689,0,0
.repeat(this::isRunning),3d6969a8370862494ea29ad677ee254d23efb689,0,0
return this.pollingTask.call();,3d6969a8370862494ea29ad677ee254d23efb689,0,0
throw (MessagingException) e;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"throw new MessagingException(failedMessage, e);",3d6969a8370862494ea29ad677ee254d23efb689,0,0
TransactionSynchronizationManager.unbindResource(resource);,3d6969a8370862494ea29ad677ee254d23efb689,0,0
Message<?> message;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return null;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
handleMessage(message);,3d6969a8370862494ea29ad677ee254d23efb689,0,0
"throw new MessagingExceptionWrapper(message, (MessagingException) e);",3d6969a8370862494ea29ad677ee254d23efb689,0,0
"throw new MessagingException(message, e);",3d6969a8370862494ea29ad677ee254d23efb689,0,0
return message;,3d6969a8370862494ea29ad677ee254d23efb689,0,0
this.runningTask.cancel(true);,3d6969a8370862494ea29ad677ee254d23efb689,0,0
this.subscription.cancel();,3d6969a8370862494ea29ad677ee254d23efb689,0,0
return new Poller(pollingTask);,3d6969a8370862494ea29ad677ee254d23efb689,0,1
this.onInit();,3d6969a8370862494ea29ad677ee254d23efb689,0,1
"Assert.state(this.getTaskScheduler() != null,",3d6969a8370862494ea29ad677ee254d23efb689,0,1
"""unable to start polling, no taskScheduler available"");",3d6969a8370862494ea29ad677ee254d23efb689,0,1
"throw new MessagingException(""Failed to create Poller"", e);",3d6969a8370862494ea29ad677ee254d23efb689,0,1
this.runningTask.cancel(true);,3d6969a8370862494ea29ad677ee254d23efb689,0,1
"this.getResourceKey(), this.getResourceToBind());",3d6969a8370862494ea29ad677ee254d23efb689,0,1
return false;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
boolean result;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
this.handleMessage(message);,3d6969a8370862494ea29ad677ee254d23efb689,0,1
"throw new MessagingExceptionWrapper(message, (MessagingException) e);",3d6969a8370862494ea29ad677ee254d23efb689,0,1
"throw new MessagingException(message, e);",3d6969a8370862494ea29ad677ee254d23efb689,0,1
return result;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
/**,3d6969a8370862494ea29ad677ee254d23efb689,0,1
*/,3d6969a8370862494ea29ad677ee254d23efb689,0,1
@Override,3d6969a8370862494ea29ad677ee254d23efb689,0,1
while (AbstractPollingEndpoint.this.initialized,3d6969a8370862494ea29ad677ee254d23efb689,0,1
&& (AbstractPollingEndpoint.this.maxMessagesPerPoll <= 0,3d6969a8370862494ea29ad677ee254d23efb689,0,1
break;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
count++;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
throw (MessagingException) e;,3d6969a8370862494ea29ad677ee254d23efb689,0,1
"throw new MessagingException(failedMessage, e);",3d6969a8370862494ea29ad677ee254d23efb689,0,1
TransactionSynchronizationManager.unbindResource(resource);,3d6969a8370862494ea29ad677ee254d23efb689,0,1
});,3d6969a8370862494ea29ad677ee254d23efb689,0,1
if (!this.initialized) {,180d57c418bd65ea17a9d021208d45cfe067eaee,3,0
if (!this.initialized) {,180d57c418bd65ea17a9d021208d45cfe067eaee,3,1
if (isReactive()) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (pollForMessage() == null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (date != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (message != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (e instanceof MessagingException) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (this.transactionSynchronizationFactory != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (resource instanceof IntegrationResourceHolder) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (TransactionSynchronizationManager.hasResource(resource)) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (!isReactive()) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (this.runningTask != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (this.subscription != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
if (this.runningTask != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
if (e instanceof MessagingException) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
if (!Poller.this.pollingTask.call()) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
if (AbstractPollingEndpoint.this.transactionSynchronizationFactory != null) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
if (resource instanceof IntegrationResourceHolder) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
if (TransactionSynchronizationManager.hasResource(resource)) {,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
private PollableChannel inputChannel;,180d57c418bd65ea17a9d021208d45cfe067eaee,2,0
private final PollableChannel inputChannel;,180d57c418bd65ea17a9d021208d45cfe067eaee,2,1
protected boolean isReactive() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
},180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
protected Flux<Message<?>> getPollingFlux() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
protected void doStart() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
else {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Callable<Message<?>> createPollingTask() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Runnable createPoller() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
this.taskExecutor.execute(() -> {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
while (this.initialized && (this.maxMessagesPerPoll <= 0 || count < this.maxMessagesPerPoll)) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Flux<Message<?>> createFluxGenerator() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
.<Duration>generate(sink -> {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
.<Message<?>>generate(fluxSink -> {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
Message<?> message = pollForMessage();,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Message<?> pollForMessage() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
finally {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Message<?> doPoll() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
message = receiveMessage();,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
try {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
catch (Exception e) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
protected void doStop() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
private Runnable createPoller() throws Exception {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
protected void doStart() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
},180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
protected void doStop() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
private boolean doPoll() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
Message<?> message = null;,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
message = this.receiveMessage();,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
try {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
catch (Exception e) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
else {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
* Default Poller implementation,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
private final class Poller implements Runnable {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
Poller(Callable<Boolean> pollingTask) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
public void run() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
AbstractPollingEndpoint.this.taskExecutor.execute(() -> {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
|| count < AbstractPollingEndpoint.this.maxMessagesPerPoll)) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
finally {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,1
protected Object getReceiveMessageSource() {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
},180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
protected void setReceiveMessageSource(Object source) {,180d57c418bd65ea17a9d021208d45cfe067eaee,1,0
import java.time.Duration;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import java.util.Date;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import org.reactivestreams.Subscription;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import org.springframework.scheduling.support.SimpleTriggerContext;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import reactor.core.publisher.Flux;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import reactor.core.publisher.Mono;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
import reactor.core.scheduler.Schedulers;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private ClassLoader beanClassLoader = ClassUtils.getDefaultClassLoader();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private Trigger trigger = new PeriodicTrigger(10);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private long maxMessagesPerPoll = -1;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private TransactionSynchronizationFactory transactionSynchronizationFactory;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private volatile Callable<Message<?>> pollingTask;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private volatile Flux<Message<?>> pollingFlux;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private volatile Subscription subscription;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
private volatile ScheduledFuture<?> runningTask;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return false;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return this.pollingFlux;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
// LifecycleSupport implementation,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
@Override // guarded by super#lifecycleLock,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
onInit();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
this.pollingTask = createPollingTask();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
this.pollingFlux = createFluxGenerator();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"Assert.state(getTaskScheduler() != null, ""unable to start polling, no taskScheduler available"");",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
this.runningTask =,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
getTaskScheduler(),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
".schedule(createPoller(), this.trigger);",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Callable<Message<?>> pollingTask = this::doPoll;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
pollingTask = (Callable<Message<?>>) proxyFactory.getProxy(this.beanClassLoader);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return pollingTask;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return () ->,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
int count = 0;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
break;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
count++;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
});,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
SimpleTriggerContext triggerContext = new SimpleTriggerContext();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return Flux,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Date date = this.trigger.nextExecutionTime(triggerContext);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"triggerContext.update(date, null, null);",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
long millis = date.getTime() - System.currentTimeMillis();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
sink.next(Duration.ofMillis(millis));,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
sink.complete();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
}),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.concatMap(duration ->,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Mono.delay(duration),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.doOnNext(l ->,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"triggerContext.update(triggerContext.lastScheduledExecutionTime(),",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"new Date(), null))",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.flatMapMany(l ->,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Flux,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
fluxSink.next(message);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
fluxSink.complete();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.take(this.maxMessagesPerPoll),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.subscribeOn(Schedulers.fromExecutor(this.taskExecutor)),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.doOnComplete(() ->,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"triggerContext.lastActualExecutionTime(),",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
new Date()),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
")), 1)",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.repeat(this::isRunning),180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
.doOnSubscribe(subscription -> this.subscription = subscription);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return this.pollingTask.call();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
throw (MessagingException) e;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Message<?> failedMessage = null;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Object resource = TransactionSynchronizationManager.getResource(getResourceToBind());,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
failedMessage = ((IntegrationResourceHolder) resource).getMessage();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"throw new MessagingException(failedMessage, e);",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Object resource = getResourceToBind();,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
TransactionSynchronizationManager.unbindResource(resource);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"IntegrationResourceHolder holder = bindResourceHolderIfNecessary(getResourceKey(), getResourceToBind());",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
Message<?> message;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return null;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
handleMessage(message);,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"throw new MessagingExceptionWrapper(message, (MessagingException) e);",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
"throw new MessagingException(message, e);",180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
return message;,180d57c418bd65ea17a9d021208d45cfe067eaee,0,0
