line,commit_id,count,line_level_label
if (ignoreCase && a instanceof String && b instanceof String) {,e7158c7e9fcfff63426401c798685df266d16f00,9,0
if (ignoreCase && a instanceof String && b instanceof String) {,e7158c7e9fcfff63426401c798685df266d16f00,9,1
* A helper method for performing an ordered comparison on the objects,e7158c7e9fcfff63426401c798685df266d16f00,6,0
} else if (collectionOrArray instanceof String && value instanceof String) {,e7158c7e9fcfff63426401c798685df266d16f00,6,0
* A helper method for performing an ordered comparison on the objects,e7158c7e9fcfff63426401c798685df266d16f00,6,1
} else if (collectionOrArray instanceof String && value instanceof String) {,e7158c7e9fcfff63426401c798685df266d16f00,6,1
// generic file is just a wrapper for the real file so call again with the real file,e7158c7e9fcfff63426401c798685df266d16f00,6,1
* the License.  You may obtain a copy of the License at,e7158c7e9fcfff63426401c798685df266d16f00,5,0
if (rightValue instanceof String && (!(leftValue instanceof String))) {,e7158c7e9fcfff63426401c798685df266d16f00,5,0
* A helper method to create a new instance of a type using the default,e7158c7e9fcfff63426401c798685df266d16f00,5,0
* handling nulls and objects which do not handle sorting gracefully,e7158c7e9fcfff63426401c798685df266d16f00,5,0
* @param a  the first object,e7158c7e9fcfff63426401c798685df266d16f00,5,0
* @param b  the second object,e7158c7e9fcfff63426401c798685df266d16f00,5,0
* @param ignoreCase  ignore case for string comparison,e7158c7e9fcfff63426401c798685df266d16f00,5,0
if (a instanceof Ordered && b instanceof Ordered) {,e7158c7e9fcfff63426401c798685df266d16f00,5,0
"* Creates an iterable over the value if the value is a collection, an",e7158c7e9fcfff63426401c798685df266d16f00,5,0
"* Creates an iterator over the value if the value is a collection, an",e7158c7e9fcfff63426401c798685df266d16f00,5,0
* Returns true if the collection contains the specified value by considering case insensitivity,e7158c7e9fcfff63426401c798685df266d16f00,5,0
if (rightValue instanceof String && (!(leftValue instanceof String))) {,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* handling nulls and objects which do not handle sorting gracefully,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* @param a  the first object,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* @param b  the second object,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* @param ignoreCase  ignore case for string comparison,e7158c7e9fcfff63426401c798685df266d16f00,5,1
if (a instanceof Ordered && b instanceof Ordered) {,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* Returns true if the collection contains the specified value by considering case insensitivity,e7158c7e9fcfff63426401c798685df266d16f00,5,1
"* Creates an iterable over the value if the value is a collection, an",e7158c7e9fcfff63426401c798685df266d16f00,5,1
"* Creates an iterator over the value if the value is a collection, an",e7158c7e9fcfff63426401c798685df266d16f00,5,1
// use a scanner if it contains the delimiter or is a pattern,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* A helper method to create a new instance of a type using the default,e7158c7e9fcfff63426401c798685df266d16f00,5,1
* See the License for the specific language governing permissions and,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* A helper method for comparing objects for equality in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* a String and Integer type as Camel will be able to coerce the types.,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* A helper method for comparing objects for inequality in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* A helper method for comparing objects ordering in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,0
// if right is String and left is not then flip order (remember to * -1 the result then),e7158c7e9fcfff63426401c798685df266d16f00,4,0
* @param instance the object instance (or null for static methods),e7158c7e9fcfff63426401c798685df266d16f00,4,0
* @param parameters the parameters to the method,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* Calling the Callable with the setting of TCCL with the camel context application classloader.,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* Calling the Callable with the setting of TCCL with a given classloader.,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* we just create a singleton collection iterator over a single value,e7158c7e9fcfff63426401c798685df266d16f00,4,0
"* Object[], a String with values separated by the given delimiter,",e7158c7e9fcfff63426401c798685df266d16f00,4,0
"* code, we just create a singleton collection iterator over a single value",e7158c7e9fcfff63426401c798685df266d16f00,4,0
* over the corresponding Java primitive wrapper objects of the given elements,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* @param pattern           whether the delimiter is a pattern,e7158c7e9fcfff63426401c798685df266d16f00,4,0
"final boolean allowEmptyValues, final boolean pattern) {",e7158c7e9fcfff63426401c798685df266d16f00,4,0
* Returns true if the collection contains the specified value,e7158c7e9fcfff63426401c798685df266d16f00,4,0
if (collectionOrArray != null && (collectionOrArray instanceof StringBuffer || collectionOrArray instanceof StringBuilder)) {,e7158c7e9fcfff63426401c798685df266d16f00,4,0
if (value != null && (value instanceof StringBuffer || value instanceof StringBuilder)) {,e7158c7e9fcfff63426401c798685df266d16f00,4,0
* A helper method for comparing objects for equality in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* a String and Integer type as Camel will be able to coerce the types.,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* A helper method for comparing objects for inequality in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* A helper method for comparing objects ordering in which it uses type coercion to coerce,e7158c7e9fcfff63426401c798685df266d16f00,4,1
// if right is String and left is not then flip order (remember to * -1 the result then),e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Returns true if the collection contains the specified value,e7158c7e9fcfff63426401c798685df266d16f00,4,1
if (collectionOrArray != null && (collectionOrArray instanceof StringBuffer || collectionOrArray instanceof StringBuilder)) {,e7158c7e9fcfff63426401c798685df266d16f00,4,1
if (value != null && (value instanceof StringBuffer || value instanceof StringBuilder)) {,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* we just create a singleton collection iterator over a single value,e7158c7e9fcfff63426401c798685df266d16f00,4,1
"* Object[], a String with values separated by the given delimiter,",e7158c7e9fcfff63426401c798685df266d16f00,4,1
"* code, we just create a singleton collection iterator over a single value",e7158c7e9fcfff63426401c798685df266d16f00,4,1
* over the corresponding Java primitive wrapper objects of the given elements,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* @param pattern           whether the delimiter is a pattern,e7158c7e9fcfff63426401c798685df266d16f00,4,1
"final boolean allowEmptyValues, final boolean pattern) {",e7158c7e9fcfff63426401c798685df266d16f00,4,1
"* @return the properties which holds the camel context properties with the prefix,",e7158c7e9fcfff63426401c798685df266d16f00,4,1
* @param instance the object instance (or null for static methods),e7158c7e9fcfff63426401c798685df266d16f00,4,1
* @param parameters the parameters to the method,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Wraps the caused exception in a {@link RuntimeCamelException} if its not,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Wraps the caused exception in a {@link CamelExecutionException} if its not,e7158c7e9fcfff63426401c798685df266d16f00,4,1
"* @param value     the value, typically the message IN body",e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Calling the Callable with the setting of TCCL with the camel context application classloader.,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Calling the Callable with the setting of TCCL with a given classloader.,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Set the {@link CamelContext} context if the component is an instance of {@link CamelContextAware}.,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* Set the {@link Component} context if the component is an instance of {@link ComponentAware}.,e7158c7e9fcfff63426401c798685df266d16f00,4,1
* contributor license agreements.  See the NOTICE file distributed with,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"* The ASF licenses this file to You under the Apache License, Version 2.0",e7158c7e9fcfff63426401c798685df266d16f00,3,0
"* distributed under the License is distributed on an ""AS IS"" BASIS,",e7158c7e9fcfff63426401c798685df266d16f00,3,0
"private static final String DEFAULT_DELIMITER = "","";",e7158c7e9fcfff63426401c798685df266d16f00,3,0
"// are they same type, if so return false as the equals returned false",e7158c7e9fcfff63426401c798685df266d16f00,3,0
// prefer to NOT coerce to String so use the type which is not String,e7158c7e9fcfff63426401c798685df266d16f00,3,0
// for example if we are comparing String vs Integer then prefer to coerce to Integer,e7158c7e9fcfff63426401c798685df266d16f00,3,0
// if they are both String then it doesn't matter,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param method the method to invoke,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @return the result of the method invocation,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"public static int compare(Object a, Object b, boolean ignoreCase) {",e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param call the Callable instance,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param exchange the exchange,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @return the result of Callable return,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param call        the Callable instance,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param classloader the class loader,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"* Object[], a String with values separated by comma,",e7158c7e9fcfff63426401c798685df266d16f00,3,0
"* or a primitive type array; otherwise to simplify the caller's code,",e7158c7e9fcfff63426401c798685df266d16f00,3,0
* Will default use comma for String separating String values.,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param value  the value,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* or a primitive type array; otherwise to simplify the caller's,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param value      the value,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param delimiter  delimiter for separating String values,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"public static Iterable<String> createIterable(String value, String delimiter, boolean allowEmptyValues, boolean pattern) {",e7158c7e9fcfff63426401c798685df266d16f00,3,0
* </p> In case of primitive type arrays the returned {@code Iterator} iterates,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* inside the {@code value} array. That's we get an autoboxing of the primitive,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* types here for free as it's also the case in Java language itself.,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param value             the value,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* @param delimiter         delimiter for separating String values,e7158c7e9fcfff63426401c798685df266d16f00,3,0
* </p> In case of primitive type arrays the returned {@code Iterable} iterates,e7158c7e9fcfff63426401c798685df266d16f00,3,0
} else if (value instanceof String) {,e7158c7e9fcfff63426401c798685df266d16f00,3,0
final String s = (String) value;,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"// this code is optimized to only use a Scanner if needed, eg there is a delimiter",e7158c7e9fcfff63426401c798685df266d16f00,3,0
// use a plain iterator that returns the value as is as there are only a single value,e7158c7e9fcfff63426401c798685df266d16f00,3,0
"private static final String DEFAULT_DELIMITER = "","";",e7158c7e9fcfff63426401c798685df266d16f00,3,1
"// are they same type, if so return false as the equals returned false",e7158c7e9fcfff63426401c798685df266d16f00,3,1
// prefer to NOT coerce to String so use the type which is not String,e7158c7e9fcfff63426401c798685df266d16f00,3,1
// for example if we are comparing String vs Integer then prefer to coerce to Integer,e7158c7e9fcfff63426401c798685df266d16f00,3,1
// if they are both String then it doesn't matter,e7158c7e9fcfff63426401c798685df266d16f00,3,1
"public static int compare(Object a, Object b, boolean ignoreCase) {",e7158c7e9fcfff63426401c798685df266d16f00,3,1
"* Object[], a String with values separated by comma,",e7158c7e9fcfff63426401c798685df266d16f00,3,1
"* or a primitive type array; otherwise to simplify the caller's code,",e7158c7e9fcfff63426401c798685df266d16f00,3,1
* Will default use comma for String separating String values.,e7158c7e9fcfff63426401c798685df266d16f00,3,1
* @param value  the value,e7158c7e9fcfff63426401c798685df266d16f00,3,1
* or a primitive type array; otherwise to simplify the caller's,e7158c7e9fcfff63426401c798685df266d16f00,3,1
* @param value      the value,e7158c7e9fcfff63426401c798685df266d16f00,3,1
* @param delimiter  delimiter for separating String values,e7158c7e9fcfff63426401c798685df266d16f00,3,1
* </p> In case of primitive type arrays the returned {@code Iterator} iterates,e7158c7e9fcfff63426401c798685df266d16f00,3,1
